150 11174
7 94 16
7 95 28
7 96 42
7 97 78
7 98 70
7 99 90
7 100 2
7 101 84
7 102 68
7 103 46
7 104 11
7 105 84
7 106 31
7 107 72
7 108 96
7 109 34
7 110 24
7 111 31
7 112 56
7 113 91
7 114 79
7 115 66
7 116 75
7 117 99
7 118 8
7 119 60
7 120 25
7 121 57
7 122 7
7 123 43
7 124 99
7 125 74
7 126 70
7 127 92
7 128 3
7 129 92
7 130 82
7 131 5
7 132 75
7 133 1
7 134 2
7 135 85
7 136 36
7 137 32
7 138 57
7 139 31
7 140 18
7 141 32
7 142 13
7 143 73
7 144 74
7 145 92
7 146 90
7 147 49
7 148 42
7 149 98
8 0 60
8 1 19
8 2 54
8 3 66
8 4 61
8 5 53
8 6 39
8 7 83
8 9 96
8 10 42
8 11 74
8 12 77
8 13 98
8 14 48
8 15 29
8 16 99
8 17 85
8 18 64
8 19 31
8 20 41
8 21 94
8 22 48
8 23 24
8 24 7
8 25 72
8 26 50
8 27 50
8 28 62
8 29 98
8 30 43
8 31 59
8 32 57
8 33 61
8 34 64
8 35 74
8 36 22
8 37 68
8 38 12
8 39 56
8 40 64
8 41 5
8 42 29
8 43 40
8 44 2
8 45 28
8 46 21
8 47 53
8 48 12
8 49 84
8 50 35
8 51 4
8 52 30
8 53 34
8 54 80
8 55 88
8 56 5
8 57 29
8 58 37
8 59 66
8 60 78
8 61 79
8 62 76
8 63 34
8 64 92
8 65 92
8 66 7
8 67 65
8 68 59
8 69 70
8 70 20
8 71 22
8 72 27
8 73 100
8 74 14
9 75 80
9 76 79
9 77 34
9 78 32
9 79 43
9 80 17
9 81 18
9 82 46
9 83 46
9 84 51
9 85 77
9 86 85
9 87 56
9 88 5
9 89 21
9 90 73
9 91 82
9 92 52
9 93 1
9 94 67
9 95 95
9 96 92
9 97 73
9 98 59
9 99 50
9 100 95
9 101 30
9 102 24
9 103 21
9 104 29
9 105 37
9 106 52
9 107 59
9 108 22
9 109 36
9 110 1
9 111 90
9 112 53
9 113 47
9 114 88
9 115 4
9 116 75
9 117 72
9 118 11
9 119 80
9 120 45
9 121 35
9 122 13
9 123 96
9 124 35
9 125 80
9 126 90
9 127 78
9 128 4
9 129 100
9 130 80
9 131 50
9 132 29
9 133 3
9 134 22
9 135 57
9 136 91
9 137 74
9 138 67
9 139 12
9 140 9
9 141 68
9 142 1
9 143 13
9 144 66
9 145 88
9 146 16
9 147 40
9 148 12
9 149 26
10 0 19
10 1 56
10 2 13
10 3 84
10 4 51
10 5 47
10 6 15
10 7 92
10 8 77
10 9 70
10 11 91
10 12 56
10 13 20
10 14 19
10 15 10
10 16 41
10 17 27
10 18 100
10 19 66
10 20 45
10 21 63
10 22 26
10 23 12
10 24 15
10 25 39
10 26 77
10 27 55
10 28 54
10 29 17
10 30 66
10 31 32
10 32 87
10 33 21
10 34 44
10 35 22
10 36 23
10 37 42
10 38 36
10 39 14
10 40 70
10 41 6
10 42 56
10 43 25
10 44 25
10 45 26
10 46 34
10 47 17
10 48 4
10 49 85
10 50 35
10 51 48
10 52 47
10 53 60
10 54 60
10 55 14
10 56 98
10 57 88
10 58 68
10 59 4
10 60 4
10 61 33
10 62 87
10 63 43
10 64 53
10 65 82
10 66 64
10 67 27
10 68 75
10 69 100
10 70 40
10 71 45
10 72 5
10 73 47
10 74 69
11 75 81
11 76 24
11 77 55
11 78 49
11 79 27
11 80 91
11 81 83
11 82 26
11 83 90
11 84 43
11 85 85
11 86 3
11 87 92
11 88 25
11 89 22
11 90 95
11 91 28
11 92 54
11 93 81
11 94 70
11 95 58
11 96 14
11 97 34
11 98 84
11 99 89
11 100 85
11 101 75
11 102 33
11 103 41
11 104 73
11 105 53
11 106 21
11 107 96
11 108 59
11 109 21
11 110 74
11 111 50
11 112 56
11 113 99
11 114 91
11 115 98
11 116 36
11 117 45
11 118 41
11 119 60
11 120 66
11 121 36
11 122 39
11 123 71
11 124 68
11 125 9
11 126 80
11 127 82
11 128 94
11 129 15
11 130 22
11 131 78
11 132 89
11 133 54
11 134 18
11 135 13
11 136 6
11 137 90
11 138 60
11 139 17
11 140 10
11 141 33
11 142 66
11 143 65
11 144 31
11 145 8
11 146 14
11 147 18
11 148 52
11 149 55
12 0 77
12 1 69
12 2 42
12 3 68
12 4 39
12 5 61
12 6 76
12 7 18
12 8 94
12 9 21
12 10 32
12 11 15
12 13 98
12 14 72
12 15 20
12 16 67
12 17 84
12 18 78
12 19 56
12 20 43
12 21 94
12 22 17
12 23 27
12 24 11
12 25 34
12 26 9
12 27 18
12 28 99
12 29 27
12 30 21
12 31 5
12 32 55
12 33 89
12 34 98
12 35 22
12 36 27
12 37 11
12 38 49
12 39 44
12 40 4
12 41 69
12 42 27
12 43 71
12 44 18
12 45 98
12 46 42
12 47 84
12 48 33
12 49 19
12 50 91
12 51 27
12 52 12
12 53 60
12 54 53
12 55 22
12 56 93
12 57 61
12 58 39
12 59 43
12 60 39
12 61 11
12 62 48
12 63 94
12 64 99
12 65 45
12 66 67
12 67 25
12 68 55
12 69 16
12 70 20
12 71 11
12 72 36
12 73 98
12 74 33
13 75 6
13 76 95
13 77 74
13 78 89
13 79 79
13 80 93
13 81 32
13 82 5
13 83 4
13 84 91
13 85 57
13 86 26
13 87 35
13 88 70
13 89 16
13 90 77
13 91 60
13 92 27
13 93 24
13 94 53
13 95 77
13 96 21
13 97 72
13 98 2
13 99 75
13 100 39
13 101 73
13 102 37
13 103 26
13 104 71
13 105 69
13 106 31
13 107 17
13 108 43
13 109 20
13 110 96
13 111 35
13 112 3
13 113 52
13 114 38
13 115 45
13 116 9
13 117 15
13 118 79
13 119 30
13 120 83
13 121 7
13 122 89
13 123 61
13 124 83
13 125 94
13 126 37
13 127 3
13 128 65
13 129 90
13 130 29
13 131 55
13 132 63
13 133 66
13 134 80
13 135 85
13 136 34
13 137 11
13 138 1
13 139 28
13 140 82
13 141 48
13 142 62
13 143 36
13 144 100
13 145 52
13 146 80
13 147 60
13 148 18
13 149 10
14 0 41
14 1 100
14 2 16
14 3 29
14 4 12
14 5 50
14 6 74
14 7 49
14 8 52
14 9 90
14 10 38
14 11 33
14 12 44
14 13 52
14 15 50
14 16 76
14 17 36
14 18 35
14 19 86
14 20 89
14 21 63
14 22 19
14 23 88
14 24 76
14 25 54
14 26 87
14 27 27
14 28 33
14 29 98
14 30 45
14 31 42
14 32 38
14 33 96
14 34 9
14 35 67
14 36 8
14 37 59
14 38 92
14 39 56
14 40 62
14 41 82
14 42 45
14 43 94
14 44 77
14 45 97
14 46 95
14 47 52
14 48 84
14 49 30
14 50 89
14 51 24
14 52 44
14 53 7
14 54 12
14 55 19
14 56 60
14 57 50
14 58 98
14 59 92
14 60 48
14 61 42
14 62 85
14 63 85
14 64 89
14 65 94
14 66 3
14 67 96
14 68 52
14 69 47
14 70 3
14 71 65
14 72 28
14 73 48
14 74 11
15 75 56
15 76 96
15 77 5
15 78 8
15 79 31
15 80 86
15 81 96
15 82 55
15 83 29
15 84 3
15 85 18
15 86 100
15 87 62
15 88 19
15 89 97
15 90 6
15 91 66
15 92 90
15 93 90
15 94 3
15 95 78
15 96 35
15 97 57
15 98 74
15 99 38
15 100 3
15 101 28
15 102 3
15 103 82
15 104 75
15 105 13
15 106 38
15 107 22
15 108 69
15 109 97
15 110 53
15 111 55
15 112 92
15 113 7
15 114 35
15 115 46
15 116 76
15 117 86
15 118 60
15 119 94
15 120 82
15 121 65
15 122 12
15 123 23
15 124 6
15 125 14
15 126 1
15 127 93
15 128 22
15 129 26
15 130 30
15 131 25
15 132 53
15 133 32
15 134 58
15 135 80
15 136 96
15 137 47
15 138 1
15 139 65
15 140 43
15 141 53
15 142 71
15 143 35
15 144 11
15 145 5
15 146 32
15 147 38
15 148 43
15 149 91
16 0 32
16 1 76
16 2 7
16 3 43
16 4 99
16 5 13
16 6 8
16 7 51
16 8 5
16 9 29
16 10 28
16 11 86
16 12 5
16 13 32
16 14 18
16 15 15
16 17 11
16 18 65
16 19 61
16 20 64
16 21 29
16 22 4
16 23 68
16 24 99
16 25 90
16 26 79
16 27 56
16 28 21
16 29 16
16 30 98
16 31 12
16 32 99
16 33 73
16 34 70
16 35 93
16 36 23
16 37 82
16 38 100
16 39 73
16 40 38
16 41 81
16 42 100
16 43 76
16 44 85
16 45 84
16 46 93
16 47 99
16 48 94
16 49 57
16 50 12
16 51 9
16 52 38
16 53 15
16 54 77
16 55 88
16 56 4
16 57 7
16 58 43
16 59 76
16 60 74
16 61 92
16 62 87
16 63 73
16 64 65
16 65 57
16 66 65
16 67 87
16 68 90
16 69 17
16 70 12
16 71 80
16 72 97
16 73 63
16 74 55
17 75 33
17 76 46
17 77 99
17 78 84
17 79 92
17 80 7
17 81 95
17 82 52
17 83 44
17 84 9
17 85 28
17 86 32
17 87 64
17 88 34
17 89 26
17 90 39
17 91 8
17 92 18
17 93 78
17 94 32
17 95 34
17 96 86
17 97 48
17 98 72
17 99 75
17 100 64
17 101 83
17 102 6
17 103 60
17 104 98
17 105 12
17 106 45
17 107 95
17 108 10
17 109 28
17 110 86
17 111 69
17 112 22
17 113 90
17 114 64
17 115 82
17 116 17
17 117 47
17 118 97
17 119 3
17 120 73
17 121 35
17 122 62
17 123 42
17 124 64
17 125 93
17 126 75
17 127 49
17 128 40
17 129 46
17 130 76
17 131 56
17 132 81
17 133 81
17 134 67
17 135 78
17 136 45
17 137 11
17 138 72
17 139 6
17 140 38
17 141 10
17 142 74
17 143 11
17 144 99
17 145 90
17 146 92
17 147 67
17 148 36
17 149 40
18 0 69
18 1 60
18 2 75
18 3 30
18 4 1
18 5 90
18 6 74
18 7 75
18 8 39
18 9 66
18 10 73
18 11 66
18 12 21
18 13 53
18 14 98
18 15 87
18 16 30
18 17 42
18 19 98
18 20 53
18 21 48
18 22 87
18 23 62
18 24 73
18 25 98
18 26 12
18 27 62
18 28 41
18 29 79
18 30 98
18 31 81
18 32 47
18 33 57
18 34 55
18 35 29
18 36 10
18 37 96
18 38 2
18 39 84
18 40 34
18 41 19
18 42 8
18 43 99
18 44 39
18 45 60
18 46 97
18 47 78
18 48 89
18 49 90
18 50 75
18 51 42
18 52 37
18 53 61
18 54 55
18 55 10
18 56 58
18 57 67
18 58 71
18 59 51
18 60 45
18 61 20
18 62 31
18 63 43
18 64 29
18 65 37
18 66 71
18 67 38
18 68 32
18 69 25
18 70 73
18 71 66
18 72 43
18 73 81
18 74 16
19 75 34
19 76 40
19 77 64
19 78 11
19 79 81
19 80 54
19 81 37
19 82 74
19 83 42
19 84 97
19 85 28
19 86 51
19 87 7
19 88 46
19 89 74
19 90 57
19 91 42
19 92 93
19 93 87
19 94 85
19 95 73
19 96 23
19 97 7
19 98 10
19 99 6
19 100 83
19 101 83
19 102 23
19 103 26
19 104 63
19 105 39
19 106 59
19 107 54
19 108 54
19 109 69
19 110 34
19 111 7
19 112 5
19 113 7
19 114 49
19 115 53
19 116 87
19 117 51
19 118 11
19 119 84
19 120 76
19 121 19
19 122 26
19 123 21
19 124 57
19 125 62
19 126 93
19 127 31
19 128 20
19 129 3
19 130 37
19 131 3
19 132 37
19 133 59
19 134 28
19 135 51
19 136 49
19 137 38
19 138 4
19 139 3
19 140 58
19 141 90
19 142 61
19 143 14
19 144 48
19 145 9
19 146 18
19 147 86
19 148 12
19 149 29
20 0 70
20 1 87
20 2 99
20 3 95
20 4 59
20 5 56
20 6 8
20 7 52
20 8 38
20 9 27
20 10 6
20 11 74
20 12 29
20 13 42
20 14 85
20 15 8
20 16 44
20 17 33
20 18 97
20 19 47
20 21 35
20 22 54
20 23 88
20 24 96
20 25 19
20 26 36
20 27 56
20 28 37
20 29 73
20 30 19
20 31 17
20 32 42
20 33 6
20 34 15
20 35 88
20 36 64
20 37 22
20 38 95
20 39 67
20 40 12
20 41 74
20 42 72
20 43 85
20 44 2
20 45 65
20 46 69
20 47 62
20 48 8
20 49 54
20 50 58
20 51 7
20 52 88
20 53 12
20 54 94
20 55 35
20 56 30
20 57 81
20 58 91
20 59 18
20 60 54
20 61 9
20 62 34
20 63 47
20 64 66
20 65 1
20 66 35
20 67 82
20 68 74
20 69 81
20 70 100
20 71 85
20 72 54
20 73 72
20 74 22
21 75 56
21 76 36
21 77 42
21 78 17
21 79 96
21 80 95
21 81 74
21 82 2
21 83 83
21 84 37
21 85 95
21 86 69
21 87 19
21 88 28
21 89 11
21 90 36
21 91 33
21 92 72
21 93 22
21 94 79
21 95 37
21 96 74
21 97 13
21 98 70
21 99 99
21 100 94
21 101 70
21 102 36
21 103 47
21 104 93
21 105 57
21 106 54
21 107 28
21 108 50
21 109 70
21 110 75
21 111 45
21 112 96
21 113 76
21 114 79
21 115 84
21 116 23
21 117 47
21 118 54
21 119 2
21 120 58
21 121 42
21 122 34
21 123 29
21 124 15
21 125 12
21 126 17
21 127 88
21 128 25
21 129 87
21 130 38
21 131 70
21 132 8
21 133 25
21 134 16
21 135 100
21 136 33
21 137 70
21 138 79
21 139 83
21 140 91
21 141 54
21 142 27
21 143 38
21 144 81
21 145 5
21 146 74
21 147 3
21 148 3
21 149 27
22 0 4
22 1 12
22 2 68
22 3 37
22 4 40
22 5 82
22 6 1
22 7 9
22 8 21
22 9 25
22 10 47
22 11 11
22 12 94
22 13 54
22 14 35
22 15 61
22 16 5
22 17 68
22 18 82
22 19 83
22 20 50
22 21 25
22 23 88
22 24 76
22 25 14
22 26 69
22 27 32
22 28 87
22 29 71
22 30 86
22 31 14
22 32 27
22 33 98
22 34 33
22 35 15
22 36 89
22 37 15
22 38 15
22 39 97
22 40 87
22 41 91
22 42 95
22 43 97
22 44 36
22 45 100
22 46 32
22 47 97
22 48 4
22 49 51
22 50 30
22 51 87
22 52 100
22 53 54
22 54 74
22 55 27
22 56 68
22 57 42
22 58 10
22 59 54
22 60 65
22 61 95
22 62 19
22 63 91
22 64 92
22 65 52
22 66 57
22 67 33
22 68 18
22 69 72
22 70 81
22 71 4
22 72 62
22 73 76
22 74 1
23 75 98
23 76 75
23 77 84
23 78 46
23 79 31
23 80 34
23 81 75
23 82 17
23 83 85
23 84 29
23 85 42
23 86 11
23 87 48
23 88 36
23 89 72
23 90 53
23 91 100
23 92 66
23 93 72
23 94 42
23 95 10
23 96 23
23 97 50
23 98 94
23 99 92
23 100 21
23 101 74
23 102 95
23 103 35
23 104 1
23 105 47
23 106 84
23 107 76
23 108 82
23 109 29
23 110 6
23 111 67
23 112 55
23 113 74
23 114 51
23 115 35
23 116 67
23 117 13
23 118 82
23 119 2
23 120 84
23 121 35
23 122 53
23 123 2
23 124 58
23 125 46
23 126 63
23 127 32
23 128 96
23 129 56
23 130 23
23 131 68
23 132 81
23 133 69
23 134 54
23 135 82
23 136 68
23 137 37
23 138 9
23 139 49
23 140 17
23 141 66
23 142 16
23 143 72
23 144 91
23 145 18
23 146 58
23 147 57
23 148 31
23 149 40
24 0 59
24 1 66
24 2 26
24 3 63
24 4 19
24 5 35
24 6 61
24 7 33
24 8 66
24 9 56
24 10 88
24 11 40
24 12 75
24 13 21
24 14 8
24 15 29
24 16 2
24 17 75
24 18 65
24 19 10
24 20 24
24 21 82
24 22 27
24 23 91
24 25 5
24 26 17
24 27 8
24 28 62
24 29 73
24 30 90
24 31 53
24 32 83
24 33 8
24 34 30
24 35 46
24 36 78
24 37 64
24 38 6
24 39 11
24 40 81
24 41 13
24 42 50
24 43 20
24 44 87
24 45 70
24 46 28
24 47 67
24 48 71
24 49 2
24 50 32
24 51 32
24 52 77
24 53 65
24 54 58
24 55 19
24 56 21
24 57 74
24 58 79
24 59 34
24 60 99
24 61 20
24 62 87
24 63 81
24 64 27
24 65 68
24 66 78
24 67 5
24 68 84
24 69 35
24 70 67
24 71 64
24 72 99
24 73 16
24 74 84
25 75 38
25 76 38
25 77 11
25 78 4
25 79 8
25 80 64
25 81 87
25 82 92
25 83 93
25 84 51
25 85 1
25 86 63
25 87 71
25 88 27
25 89 41
25 90 57
25 91 25
25 92 61
25 93 43
25 94 57
25 95 39
25 96 62
25 97 35
25 98 95
25 99 45
25 100 21
25 101 61
25 102 9
25 103 20
25 104 29
25 105 44
25 106 9
25 107 66
25 108 6
25 109 12
25 110 25
25 111 21
25 112 99
25 113 16
25 114 65
25 115 1
25 116 69
25 117 28
25 118 24
25 119 95
25 120 68
25 121 80
25 122 71
25 123 28
25 124 74
25 125 27
25 126 67
25 127 35
25 128 13
25 129 61
25 130 32
25 131 86
25 132 74
25 133 92
25 134 57
25 135 2
25 136 35
25 137 65
25 138 67
25 139 92
25 140 76
25 141 91
25 142 12
25 143 74
25 144 59
25 145 77
25 146 27
25 147 27
25 148 4
25 149 50
26 0 73
26 1 23
26 2 29
26 3 43
26 4 51
26 5 2
26 6 21
26 7 69
26 8 88
26 9 34
26 10 81
26 11 19
26 12 19
26 13 54
26 14 10
26 15 27
26 16 55
26 17 96
26 18 91
26 19 73
26 20 87
26 21 66
26 22 64
26 23 51
26 24 92
26 25 74
26 27 27
26 28 18
26 29 100
26 30 82
26 31 67
26 32 72
26 33 4
26 34 47
26 35 66
26 36 6
26 37 48
26 38 86
26 39 26
26 40 35
26 41 71
26 42 7
26 43 6
26 44 41
26 45 12
26 46 15
26 47 67
26 48 67
26 49 63
26 50 57
26 51 91
26 52 49
26 53 75
26 54 54
26 55 51
26 56 18
26 57 27
26 58 29
26 59 35
26 60 78
26 61 10
26 62 53
26 63 1
26 64 66
26 65 51
26 66 66
26 67 23
26 68 98
26 69 4
26 70 49
26 71 84
26 72 74
26 73 7
26 74 89
27 75 67
27 76 18
27 77 56
27 78 33
27 79 36
27 80 70
27 81 42
27 82 27
27 83 18
27 84 16
27 85 32
27 86 21
27 87 33
27 88 59
27 89 49
27 90 19
27 91 88
27 92 59
27 93 23
27 94 89
27 95 76
27 96 73
27 97 6
27 98 98
27 99 22
27 100 61
27 101 98
27 102 57
27 103 87
27 104 4
27 105 98
27 106 53
27 107 22
27 108 5
27 109 37
27 110 9
27 111 74
27 112 78
27 113 35
27 114 43
27 115 45
27 116 67
27 117 63
27 118 77
27 119 77
27 120 12
27 121 47
27 122 64
27 123 22
27 124 21
27 125 4
27 126 97
27 127 45
27 128 62
27 129 46
27 130 18
27 131 22
27 132 44
27 133 27
27 134 60
27 135 99
27 136 24
27 137 12
27 138 20
27 139 80
27 140 49
27 141 81
27 142 53
27 143 78
27 144 15
27 145 95
27 146 23
27 147 33
27 148 10
27 149 51
28 0 9
28 1 21
28 2 50
28 3 25
28 4 94
28 5 70
28 6 80
28 7 90
28 8 67
28 9 41
28 10 87
28 11 84
28 12 15
28 13 30
28 14 62
28 15 74
28 16 29
28 17 85
28 18 38
28 19 100
28 20 64
28 21 38
28 22 32
28 23 68
28 24 15
28 25 47
28 26 15
28 27 37
28 29 79
28 30 24
28 31 40
28 32 40
28 33 96
28 34 89
28 35 16
28 36 89
28 37 10
28 38 95
28 39 30
28 40 76
28 41 88
28 42 16
28 43 12
28 44 54
28 45 98
28 46 73
28 47 79
28 48 78
28 49 10
28 50 16
28 51 29
28 52 25
28 53 5
28 54 61
28 55 93
28 56 20
28 57 7
28 58 7
28 59 8
28 60 37
28 61 82
28 62 47
28 63 28
28 64 77
28 65 35
28 66 43
28 67 17
28 68 45
28 69 90
28 70 46
28 71 72
28 72 29
28 73 13
28 74 35
29 75 82
29 76 10
29 77 8
29 78 60
29 79 87
29 80 69
29 81 28
29 82 16
29 83 93
29 84 32
29 85 76
29 86 85
29 87 3
29 88 34
29 89 43
29 90 11
29 91 70
29 92 76
29 93 9
29 94 50
29 95 4
29 96 96
29 97 92
29 98 20
29 99 92
29 100 33
29 101 17
29 102 63
29 103 61
29 104 30
29 105 98
29 106 42
29 107 39
29 108 57
29 109 54
29 110 78
29 111 25
29 112 33
29 113 45
29 114 17
29 115 16
29 116 20
29 117 54
29 118 19
29 119 53
29 120 48
29 121 81
29 122 74
29 123 76
29 124 41
29 125 23
29 126 79
29 127 36
29 128 67
29 129 51
29 130 27
29 131 99
29 132 19
29 133 42
29 134 60
29 135 48
29 136 91
29 137 53
29 138 39
29 139 99
29 140 58
29 141 68
29 142 23
29 143 42
29 144 12
29 145 91
29 146 58
29 147 31
29 148 96
29 149 28
30 0 35
30 1 96
30 2 60
30 3 60
30 4 71
30 5 100
30 6 35
30 7 1
30 8 88
30 9 53
30 10 51
30 11 66
30 12 51
30 13 70
30 14 7
30 15 62
30 16 69
30 17 49
30 18 67
30 19 59
30 20 47
30 21 24
30 22 26
30 23 21
30 24 66
30 25 37
30 26 64
30 27 75
30 28 19
30 29 59
30 31 2
30 32 5
30 33 6
30 34 61
30 35 17
30 36 76
30 37 12
30 38 3
30 39 77
30 40 99
30 41 55
30 42 79
30 43 65
30 44 57
30 45 100
30 46 23
30 47 19
30 48 21
30 49 72
30 50 37
30 51 79
30 52 70
30 53 60
30 54 57
30 55 43
30 56 77
30 57 45
30 58 6
30 59 51
30 60 16
30 61 16
30 62 4
30 63 72
30 64 22
30 65 16
30 66 88
30 67 49
30 68 28
30 69 90
30 70 77
30 71 26
30 72 96
30 73 8
30 74 90
31 75 53
31 76 7
31 77 13
31 78 71
31 79 79
31 80 36
31 81 7
31 82 58
31 83 57
31 84 18
31 85 66
31 86 99
31 87 47
31 88 10
31 89 56
31 90 97
31 91 77
31 92 24
31 93 53
31 94 49
31 95 97
31 96 68
