125 11532
5 90 12
5 91 84
5 92 93
5 93 87
5 94 88
5 95 3
5 96 63
5 97 44
5 98 82
5 99 54
5 100 18
5 101 86
5 102 91
5 103 50
5 104 75
5 105 71
5 106 36
5 107 62
5 108 86
5 109 61
5 110 62
5 111 75
5 112 50
5 113 8
5 114 3
5 115 95
5 116 98
5 117 3
5 118 75
5 119 82
5 120 30
5 121 38
5 122 66
5 123 75
5 124 76
5 0 5
5 1 77
5 2 38
5 3 48
5 4 58
5 6 91
5 7 17
5 8 96
5 9 33
5 10 66
5 11 22
5 12 3
5 13 1
5 14 35
5 15 40
5 16 13
5 17 96
5 18 66
5 19 62
5 20 55
5 21 20
5 22 57
5 23 52
5 24 23
5 25 83
5 26 34
5 27 4
5 28 73
5 29 51
5 30 78
5 31 48
5 32 55
5 33 6
5 34 38
5 35 54
5 36 16
5 37 80
5 38 71
5 39 11
5 40 13
5 41 36
5 42 84
5 43 67
5 44 89
5 45 19
5 46 59
5 47 1
5 48 66
5 49 24
5 50 15
5 51 21
5 52 44
5 53 23
5 54 24
5 55 66
5 56 57
5 57 57
6 58 69
6 59 29
6 60 59
6 61 99
6 62 29
6 63 65
6 64 4
6 65 66
6 66 19
6 67 19
6 68 45
6 69 89
6 70 81
6 71 9
6 72 76
6 73 65
6 74 76
6 75 16
6 76 35
6 77 34
6 78 69
6 79 100
6 80 57
6 81 83
6 82 72
6 83 52
6 84 5
6 85 96
6 86 69
6 87 13
6 88 4
6 89 90
6 90 42
6 91 63
6 92 88
6 93 70
6 94 79
6 95 91
6 96 35
6 97 97
6 98 62
6 99 31
6 100 37
6 101 42
6 102 40
6 103 13
6 104 6
6 105 15
6 106 28
6 107 40
6 108 100
6 109 48
6 110 92
6 111 8
6 112 30
6 113 63
6 114 60
6 115 86
6 116 10
6 117 80
6 118 99
6 119 14
6 120 69
6 121 40
6 122 28
6 123 56
6 124 61
6 0 6
6 1 99
6 2 47
6 3 3
6 4 60
6 5 77
6 7 91
6 8 1
6 9 16
6 10 55
6 11 59
6 12 82
6 13 35
6 14 50
6 15 81
6 16 82
6 17 93
6 18 89
6 19 12
6 20 8
6 21 100
6 22 49
6 23 17
6 24 79
6 25 47
7 26 82
7 27 100
7 28 38
7 29 9
7 30 7
7 31 50
7 32 15
7 33 5
7 34 96
7 35 69
7 36 16
7 37 73
7 38 11
7 39 69
7 40 40
7 41 66
7 42 27
7 43 22
7 44 100
7 45 28
7 46 54
7 47 81
7 48 21
7 49 94
7 50 44
7 51 80
7 52 93
7 53 93
7 54 96
7 55 24
7 56 91
7 57 78
7 58 23
7 59 81
7 60 38
7 61 29
7 62 30
7 63 52
7 64 86
7 65 26
7 66 72
7 67 1
7 68 50
7 69 83
7 70 69
7 71 89
7 72 100
7 73 47
7 74 62
7 75 99
7 76 27
7 77 68
7 78 31
7 79 99
7 80 61
7 81 27
7 82 78
7 83 6
7 84 71
7 85 73
7 86 29
7 87 61
7 88 2
7 89 51
7 90 93
7 91 40
7 92 31
7 93 23
7 94 43
7 95 16
7 96 48
7 97 15
7 98 17
7 99 49
7 100 49
7 101 37
7 102 89
7 103 100
7 104 84
7 105 3
7 106 50
7 107 62
7 108 70
7 109 32
7 110 60
7 111 30
7 112 58
7 113 37
7 114 35
7 115 28
7 116 9
7 117 15
7 118 41
8 119 63
8 120 65
8 121 33
8 122 2
8 123 96
8 124 55
8 0 44
8 1 63
8 2 54
8 3 10
8 4 79
8 5 54
8 6 10
8 7 16
8 9 43
8 10 9
8 11 51
8 12 45
8 13 58
8 14 12
8 15 66
8 16 90
8 17 71
8 18 95
8 19 99
8 20 59
8 21 82
8 22 27
8 23 19
8 24 96
8 25 19
8 26 81
8 27 13
8 28 3
8 29 82
8 30 60
8 31 58
8 32 78
8 33 22
8 34 63
8 35 87
8 36 53
8 37 69
8 38 49
8 39 20
8 40 63
8 41 57
8 42 70
8 43 7
8 44 67
8 45 33
8 46 24
8 47 8
8 48 55
8 49 18
8 50 6
8 51 13
8 52 51
8 53 84
8 54 31
8 55 47
8 56 2
8 57 64
8 58 59
8 59 5
8 60 97
8 61 18
8 62 14
8 63 74
8 64 91
8 65 28
8 66 13
8 67 43
8 68 96
8 69 61
8 70 62
8 71 58
8 72 69
8 73 83
8 74 16
8 75 35
8 76 15
8 77 39
8 78 42
8 79 21
8 80 9
8 81 100
8 82 85
8 83 59
8 84 83
8 85 68
8 86 57
9 87 85
9 88 31
9 89 15
9 90 41
9 91 27
9 92 84
9 93 54
9 94 53
9 95 27
9 96 81
9 97 65
9 98 69
9 99 29
9 100 77
9 101 31
9 102 38
9 103 45
9 104 13
9 105 54
9 106 32
9 107 80
9 108 44
9 109 25
9 110 52
9 111 52
9 112 24
9 113 37
9 114 63
9 115 7
9 116 4
9 117 19
9 118 43
9 119 34
9 120 86
9 121 83
9 122 12
9 123 21
9 124 36
9 0 64
9 1 47
9 2 68
9 3 80
9 4 16
9 5 96
9 6 56
9 7 98
9 8 86
9 10 53
9 11 62
9 12 91
9 13 84
9 14 41
9 15 34
9 16 60
9 17 93
9 18 38
9 19 84
9 20 81
9 21 100
9 22 42
9 23 84
9 24 70
9 25 84
9 26 17
9 27 55
9 28 66
9 29 28
9 30 76
9 31 53
9 32 44
9 33 22
9 34 20
9 35 23
9 36 37
9 37 68
9 38 79
9 39 86
9 40 53
9 41 83
9 42 48
9 43 43
9 44 18
9 45 88
9 46 28
9 47 77
9 48 32
9 49 65
9 50 12
9 51 12
9 52 16
9 53 53
9 54 47
10 55 86
10 56 36
10 57 63
10 58 92
10 59 53
10 60 43
10 61 67
10 62 5
10 63 86
10 64 41
10 65 77
10 66 60
10 67 29
10 68 44
10 69 90
10 70 15
10 71 48
10 72 72
10 73 62
10 74 42
10 75 89
10 76 1
10 77 69
10 78 66
10 79 85
10 80 86
10 81 77
10 82 48
10 83 53
10 84 82
10 85 95
10 86 38
10 87 69
10 88 9
10 89 30
10 90 22
10 91 3
10 92 48
10 93 78
10 94 40
10 95 88
10 96 54
10 97 100
10 98 69
10 99 49
10 100 89
10 101 83
10 102 96
10 103 61
10 104 44
10 105 89
10 106 1
10 107 96
10 108 10
10 109 66
10 110 80
10 111 47
10 112 95
10 113 28
10 114 99
10 115 28
10 116 74
10 117 89
10 118 96
10 119 82
10 120 70
10 121 17
10 122 85
10 123 17
10 124 95
10 0 24
10 1 57
10 2 100
10 3 75
10 4 77
10 5 49
10 6 64
10 7 59
10 8 96
10 9 76
10 11 54
10 12 85
10 13 76
10 14 49
10 15 46
10 16 94
10 17 29
10 18 92
10 19 40
10 20 8
10 21 42
10 22 67
11 23 33
11 24 30
11 25 62
11 26 14
11 27 99
11 28 31
11 29 50
11 30 68
11 31 77
11 32 26
11 33 76
11 34 76
11 35 52
11 36 52
11 37 24
11 38 15
11 39 10
11 40 20
11 41 42
11 42 15
11 43 56
11 44 18
11 45 63
11 46 53
11 47 63
11 48 43
11 49 96
11 50 2
11 51 2
11 52 37
11 53 68
11 54 34
11 55 67
11 56 29
11 57 100
11 58 17
11 59 59
11 60 1
11 61 36
11 62 87
11 63 26
11 64 11
11 65 63
11 66 78
11 67 14
11 68 86
11 69 44
11 70 75
11 71 57
11 72 86
11 73 89
11 74 64
11 75 55
11 76 4
11 77 68
11 78 17
11 79 98
11 80 63
11 81 18
11 82 100
11 83 100
11 84 37
11 85 85
11 86 18
11 87 65
11 88 84
11 89 86
11 90 76
11 91 85
11 92 22
11 93 62
11 94 62
11 95 84
11 96 76
11 97 39
11 98 50
11 99 14
11 100 35
11 101 76
11 102 22
11 103 72
11 104 65
11 105 86
11 106 26
11 107 20
11 108 5
11 109 94
11 110 17
11 111 68
11 112 63
11 113 16
11 114 19
11 115 99
12 116 1
12 117 88
12 118 15
12 119 36
12 120 73
12 121 42
12 122 20
12 123 46
12 124 56
12 0 34
12 1 82
12 2 31
12 3 24
12 4 83
12 5 44
12 6 58
12 7 58
12 8 66
12 9 29
12 10 74
12 11 3
12 13 6
12 14 93
12 15 7
12 16 51
12 17 10
12 18 26
12 19 13
12 20 77
12 21 44
12 22 63
12 23 29
12 24 31
12 25 78
12 26 17
12 27 56
12 28 19
12 29 88
12 30 53
12 31 74
12 32 21
12 33 86
12 34 5
12 35 45
12 36 68
12 37 100
12 38 2
12 39 78
12 40 17
12 41 83
12 42 51
12 43 19
12 44 40
12 45 44
12 46 78
12 47 91
12 48 5
12 49 3
12 50 55
12 51 33
12 52 99
12 53 18
12 54 14
12 55 81
12 56 47
12 57 30
12 58 36
12 59 65
12 60 17
12 61 41
12 62 91
12 63 90
12 64 26
12 65 47
12 66 34
12 67 46
12 68 46
12 69 87
12 70 23
12 71 63
12 72 21
12 73 73
12 74 33
12 75 61
12 76 68
12 77 62
12 78 3
12 79 24
12 80 65
12 81 9
12 82 9
12 83 63
13 84 26
13 85 22
13 86 43
13 87 72
13 88 3
13 89 31
13 90 89
13 91 71
13 92 23
13 93 79
13 94 60
13 95 48
13 96 25
13 97 45
13 98 93
13 99 22
13 100 32
13 101 67
13 102 36
13 103 52
13 104 92
13 105 21
13 106 64
13 107 11
13 108 82
13 109 18
13 110 35
13 111 98
13 112 27
13 113 95
13 114 60
13 115 4
13 116 68
13 117 55
13 118 28
13 119 70
13 120 37
13 121 16
13 122 92
13 123 59
13 124 46
13 0 4
13 1 58
13 2 22
13 3 48
13 4 3
13 5 95
13 6 31
13 7 69
13 8 31
13 9 35
13 10 60
13 11 3
13 12 98
13 14 71
13 15 84
13 16 16
13 17 57
13 18 82
13 19 94
13 20 51
13 21 93
13 22 97
13 23 18
13 24 99
13 25 24
13 26 39
13 27 35
13 28 91
13 29 82
13 30 45
13 31 88
13 32 85
13 33 3
13 34 9
13 35 85
13 36 57
13 37 4
13 38 15
13 39 25
13 40 86
13 41 49
13 42 37
13 43 88
13 44 47
13 45 59
13 46 23
13 47 14
13 48 67
13 49 4
13 50 7
13 51 69
14 52 49
14 53 55
14 54 38
14 55 47
14 56 79
14 57 76
14 58 34
14 59 21
14 60 57
14 61 30
14 62 9
14 63 94
14 64 32
14 65 69
14 66 78
14 67 40
14 68 24
14 69 92
14 70 65
14 71 61
14 72 93
14 73 53
14 74 100
14 75 91
14 76 63
14 77 23
14 78 4
14 79 29
14 80 78
14 81 62
14 82 97
14 83 26
14 84 16
14 85 34
14 86 25
14 87 46
14 88 61
14 89 58
14 90 19
14 91 69
14 92 87
14 93 27
14 94 14
14 95 71
14 96 47
14 97 91
14 98 10
14 99 23
14 100 35
14 101 26
14 102 83
14 103 27
14 104 30
14 105 83
14 106 69
14 107 92
14 108 57
14 109 72
14 110 72
14 111 34
14 112 85
14 113 20
14 114 12
14 115 100
14 116 5
14 117 36
14 118 98
14 119 17
14 120 45
14 121 16
14 122 86
14 123 31
14 124 94
14 0 99
14 1 53
14 2 40
14 3 42
14 4 15
14 5 14
14 6 28
14 7 40
14 8 97
14 9 6
14 10 22
14 11 31
14 12 74
14 13 13
14 15 87
14 16 97
14 17 37
14 18 72
14 19 81
15 20 56
15 21 83
15 22 80
15 23 13
15 24 70
15 25 77
15 26 29
15 27 14
15 28 44
15 29 66
15 30 97
15 31 37
15 32 17
15 33 49
15 34 29
15 35 58
15 36 63
15 37 42
15 38 37
15 39 55
15 40 38
15 41 42
15 42 76
15 43 20
15 44 15
15 45 40
15 46 58
15 47 11
15 48 76
15 49 82
15 50 91
15 51 84
15 52 16
15 53 22
15 54 48
15 55 86
15 56 51
15 57 76
15 58 99
15 59 94
15 60 42
15 61 95
15 62 31
15 63 58
15 64 96
15 65 11
15 66 67
15 67 10
15 68 52
15 69 3
15 70 64
15 71 42
15 72 44
15 73 91
15 74 61
15 75 10
15 76 31
15 77 71
15 78 72
15 79 58
15 80 52
15 81 62
15 82 41
15 83 67
15 84 35
15 85 40
15 86 4
15 87 85
15 88 16
15 89 3
15 90 31
15 91 9
15 92 49
15 93 13
15 94 18
15 95 96
15 96 23
15 97 84
15 98 6
15 99 26
15 100 38
15 101 69
15 102 67
15 103 33
15 104 12
15 105 80
15 106 42
15 107 42
15 108 50
15 109 13
15 110 99
15 111 53
15 112 26
16 113 92
16 114 71
16 115 12
16 116 31
16 117 75
16 118 97
16 119 98
16 120 29
16 121 79
16 122 6
16 123 29
16 124 91
16 0 23
16 1 25
16 2 65
16 3 58
16 4 30
16 5 90
16 6 95
16 7 50
16 8 57
16 9 27
16 10 61
16 11 88
16 12 20
16 13 54
16 14 89
16 15 84
16 17 53
16 18 41
16 19 61
16 20 96
16 21 63
16 22 73
16 23 78
16 24 37
16 25 69
16 26 76
16 27 17
16 28 99
16 29 33
16 30 46
16 31 89
16 32 56
16 33 70
16 34 5
16 35 65
16 36 51
16 37 94
16 38 60
16 39 52
16 40 2
16 41 38
16 42 65
16 43 89
16 44 10
16 45 18
16 46 77
16 47 93
16 48 22
16 49 69
16 50 54
16 51 69
16 52 32
16 53 78
16 54 47
16 55 20
16 56 46
16 57 22
16 58 37
16 59 96
16 60 6
16 61 82
16 62 36
16 63 61
16 64 3
16 65 40
16 66 78
16 67 53
16 68 33
16 69 37
16 70 56
16 71 35
16 72 26
16 73 20
16 74 23
16 75 35
16 76 38
16 77 100
16 78 80
16 79 11
16 80 20
17 81 85
17 82 80
17 83 51
17 84 62
17 85 26
17 86 71
17 87 59
17 88 99
17 89 59
17 90 54
17 91 4
17 92 40
17 93 89
17 94 17
17 95 42
17 96 80
17 97 94
17 98 46
17 99 12
17 100 82
17 101 53
17 102 46
17 103 7
17 104 73
17 105 21
17 106 94
17 107 62
17 108 72
17 109 25
17 110 72
17 111 91
17 112 61
17 113 51
17 114 94
17 115 22
17 116 28
17 117 64
17 118 32
17 119 26
17 120 22
17 121 37
17 122 82
17 123 13
17 124 77
17 0 98
17 1 6
17 2 56
17 3 43
17 4 3
17 5 67
17 6 24
17 7 55
17 8 65
17 9 82
17 10 27
17 11 85
17 12 27
17 13 40
17 14 8
17 15 3
17 16 12
17 18 98
17 19 63
17 20 14
17 21 91
17 22 36
17 23 42
17 24 6
17 25 67
17 26 67
17 27 79
17 28 55
17 29 100
17 30 91
17 31 31
17 32 49
17 33 48
17 34 86
17 35 91
17 36 50
17 37 5
17 38 66
17 39 5
17 40 21
17 41 100
17 42 83
17 43 5
17 44 26
17 45 23
17 46 64
17 47 81
17 48 86
18 49 61
18 50 43
18 51 99
18 52 4
18 53 31
18 54 40
18 55 61
18 56 49
18 57 59
18 58 40
18 59 4
18 60 58
18 61 82
18 62 86
18 63 7
18 64 30
18 65 72
18 66 49
18 67 31
18 68 28
18 69 15
18 70 87
18 71 48
18 72 14
18 73 70
18 74 4
18 75 91
18 76 44
18 77 67
18 78 71
18 79 29
18 80 79
18 81 66
18 82 27
18 83 34
18 84 96
18 85 19
18 86 95
18 87 44
18 88 77
18 89 86
18 90 47
18 91 86
18 92 67
18 93 33
18 94 44
18 95 48
18 96 56
18 97 93
18 98 31
18 99 35
18 100 59
18 101 17
18 102 34
18 103 24
18 104 86
18 105 37
18 106 66
18 107 81
18 108 55
18 109 37
18 110 61
18 111 85
18 112 54
18 113 40
18 114 19
18 115 49
18 116 58
18 117 65
18 118 44
18 119 86
18 120 50
18 121 91
18 122 23
18 123 68
18 124 75
18 0 67
18 1 68
18 2 82
18 3 11
18 4 98
18 5 68
18 6 21
18 7 14
18 8 1
18 9 96
18 10 52
18 11 37
18 12 61
18 13 84
18 14 43
18 15 49
18 16 45
19 17 27
19 18 2
19 20 84
19 21 97
19 22 2
19 23 93
19 24 61
19 25 46
19 26 78
19 27 10
19 28 88
19 29 52
19 30 30
19 31 14
19 32 70
19 33 97
19 34 95
19 35 32
19 36 46
19 37 14
19 38 52
19 39 59
19 40 14
19 41 47
19 42 62
19 43 2
19 44 60
19 45 46
19 46 44
19 47 8
19 48 42
19 49 22
19 50 62
19 51 25
19 52 19
19 53 63
19 54 17
19 55 31
19 56 60
19 57 46
19 58 93
19 59 47
19 60 97
19 61 22
19 62 60
19 63 67
19 64 70
19 65 6
19 66 98
19 67 15
19 68 19
19 69 2
19 70 25
19 71 84
19 72 100
19 73 39
19 74 85
19 75 59
19 76 36
19 77 80
19 78 19
19 79 77
19 80 2
19 81 32
19 82 1
19 83 72
19 84 94
19 85 69
19 86 2
19 87 54
19 88 14
19 89 46
19 90 52
19 91 62
19 92 67
19 93 12
19 94 28
19 95 88
19 96 69
19 97 78
19 98 54
19 99 40
19 100 31
19 101 79
19 102 23
19 103 30
19 104 69
19 105 8
19 106 41
19 107 4
19 108 39
19 109 59
20 110 80
20 111 40
20 112 42
20 113 32
20 114 63
20 115 35
20 116 100
20 117 17
20 118 40
20 119 65
20 120 62
20 121 92
20 122 26
20 123 81
20 124 55
20 0 6
20 1 68
20 2 75
20 3 35
20 4 74
20 5 14
20 6 65
20 7 4
20 8 89
20 9 46
20 10 72
20 11 48
20 12 86
20 13 75
20 14 86
20 15 96
20 16 6
20 17 26
20 18 37
20 19 37
20 21 40
20 22 24
20 23 36
20 24 56
20 25 63
20 26 52
20 27 70
20 28 6
20 29 77
20 30 50
20 31 12
20 32 34
20 33 69
20 34 87
20 35 68
20 36 42
20 37 52
20 38 84
20 39 45
20 40 40
20 41 30
20 42 16
20 43 87
20 44 15
20 45 42
20 46 73
20 47 63
20 48 47
20 49 50
20 50 99
20 51 35
20 52 41
20 53 22
20 54 70
20 55 97
20 56 37
20 57 73
20 58 66
20 59 42
20 60 2
20 61 67
20 62 6
20 63 35
20 64 35
20 65 92
20 66 55
20 67 29
20 68 43
20 69 38
20 70 73
20 71 35
20 72 19
20 73 41
20 74 73
20 75 86
20 76 34
20 77 97
21 78 48
21 79 81
21 80 46
21 81 98
21 82 15
21 83 87
21 84 20
21 85 37
21 86 35
21 87 8
21 88 9
21 89 52
21 90 1
21 91 62
21 92 18
21 93 6
21 94 97
21 95 4
21 96 97
21 97 3
21 98 32
21 99 92
21 100 92
21 101 57
21 102 78
21 103 11
21 104 97
21 105 50
21 106 96
21 107 30
21 108 47
21 109 95
21 110 62
21 111 44
21 112 92
21 113 29
21 114 82
21 115 63
21 116 17
21 117 16
21 118 70
21 119 77
21 120 67
21 121 71
21 122 39
21 123 36
21 124 28
21 0 35
21 1 40
21 2 77
21 3 89
21 4 71
21 5 20
21 6 80
21 7 79
21 8 97
21 9 90
21 10 75
21 11 46
21 12 37
21 13 57
21 14 44
21 15 31
21 16 70
21 17 88
21 18 75
21 19 98
21 20 69
21 22 37
21 23 14
21 24 37
21 25 7
21 26 43
21 27 55
21 28 29
21 29 81
21 30 91
21 31 8
21 32 67
21 33 82
21 34 84
21 35 55
21 36 4
21 37 3
21 38 34
21 39 83
21 40 51
21 41 76
21 42 9
21 43 97
21 44 64
21 45 65
22 46 92
22 47 47
22 48 35
22 49 79
22 50 21
22 51 84
22 52 100
22 53 57
22 54 50
22 55 36
22 56 15
22 57 92
22 58 90
22 59 95
22 60 24
22 61 32
22 62 3
22 63 90
22 64 13
22 65 86
22 66 44
22 67 69
22 68 41
22 69 29
22 70 51
22 71 91
22 72 56
22 73 59
22 74 39
22 75 20
22 76 76
22 77 31
22 78 18
22 79 62
22 80 9
22 81 38
22 82 45
22 83 60
22 84 46
22 85 46
22 86 95
22 87 61
22 88 89
22 89 37
22 90 7
22 91 12
22 92 68
22 93 9
22 94 1
22 95 33
22 96 95
22 97 96
22 98 1
22 99 87
22 100 25
22 101 3
22 102 77
22 103 32
22 104 61
22 105 16
22 106 3
22 107 36
22 108 98
22 109 20
22 110 97
22 111 6
22 112 9
22 113 94
22 114 18
22 115 55
22 116 91
22 117 12
22 118 67
22 119 80
22 120 100
22 121 73
22 122 91
22 123 20
22 124 34
22 0 44
22 1 52
22 2 28
22 3 39
22 4 4
22 5 66
22 6 15
22 7 6
22 8 42
22 9 47
22 10 18
22 11 9
22 12 49
22 13 54
23 14 6
23 15 21
23 16 2
23 17 64
23 18 29
23 19 47
23 20 81
23 21 35
23 22 38
23 24 44
23 25 53
23 26 69
23 27 44
23 28 26
23 29 11
23 30 63
23 31 59
23 32 54
23 33 66
23 34 38
23 35 45
23 36 69
23 37 3
23 38 59
23 39 26
23 40 96
23 41 57
23 42 43
23 43 5
23 44 58
23 45 48
23 46 10
23 47 30
23 48 2
23 49 73
23 50 58
23 51 48
23 52 5
23 53 45
23 54 37
23 55 49
23 56 97
23 57 57
23 58 92
23 59 74
23 60 68
23 61 6
23 62 84
23 63 73
23 64 71
23 65 73
23 66 69
23 67 91
23 68 27
23 69 80
23 70 16
23 71 23
23 72 36
23 73 10
23 74 79
23 75 45
23 76 58
23 77 88
23 78 74
23 79 59
23 80 13
23 81 84
23 82 58
23 83 17
23 84 28
23 85 47
23 86 17
23 87 76
23 88 3
23 89 8
23 90 50
23 91 22
23 92 65
23 93 33
23 94 95
23 95 35
23 96 58
23 97 63
23 98 77
23 99 84
23 100 42
23 101 44
23 102 6
23 103 30
23 104 54
23 105 36
23 106 26
24 107 63
24 108 24
24 109 100
24 110 21
24 111 88
24 112 83
24 113 30
24 114 56
24 115 62
24 116 76
24 117 73
24 118 37
24 119 31
24 120 32
24 121 86
24 122 52
24 123 97
24 124 71
24 0 98
24 1 83
24 2 28
24 3 13
24 4 60
24 5 11
24 6 6
24 7 55
24 8 69
24 9 35
24 10 8
24 11 56
24 12 61
24 13 70
24 14 31
24 15 12
24 16 42
24 17 18
24 18 46
24 19 24
24 20 26
24 21 7
24 22 99
24 23 98
24 25 43
24 26 29
24 27 29
24 28 81
24 29 33
24 30 77
24 31 51
24 32 30
24 33 60
24 34 30
24 35 42
24 36 71
24 37 92
24 38 48
24 39 25
24 40 12
24 41 34
24 42 33
24 43 68
24 44 46
24 45 54
24 46 98
24 47 57
24 48 48
24 49 68
24 50 2
24 51 71
24 52 93
24 53 60
24 54 21
24 55 90
24 56 3
24 57 50
24 58 70
24 59 83
24 60 82
24 61 47
24 62 85
24 63 63
24 64 58
24 65 66
24 66 5
24 67 28
24 68 57
24 69 52
24 70 4
24 71 69
24 72 85
24 73 36
24 74 88
25 75 83
25 76 42
25 77 85
25 78 39
25 79 41
25 80 52
25 81 93
25 82 11
25 83 96
25 84 52
25 85 31
25 86 85
25 87 6
25 88 32
25 89 7
25 90 40
25 91 65
25 92 5
25 93 24
25 94 28
25 95 62
25 96 41
25 97 32
25 98 41
25 99 98
