50 1812
4 23 8
4 24 58
4 25 83
4 26 70
4 27 95
4 28 66
4 29 35
4 30 97
4 31 63
4 32 91
4 33 97
4 34 33
5 35 94
5 36 21
5 37 19
5 38 81
5 39 75
5 40 91
5 41 81
5 42 28
5 43 55
5 44 14
5 45 60
5 46 63
5 47 19
5 48 47
5 49 5
5 0 5
5 1 19
5 2 56
5 3 79
5 4 26
5 6 13
5 7 14
5 8 47
5 9 7
5 10 79
5 11 33
5 12 3
5 13 93
5 14 23
5 15 99
5 16 77
5 17 68
5 18 72
5 19 95
5 20 100
5 21 98
6 22 85
6 23 33
6 24 25
6 25 91
6 26 46
6 27 36
6 28 53
6 29 64
6 30 34
6 31 9
6 32 20
6 33 52
6 34 16
6 35 98
6 36 77
6 37 28
6 38 63
6 39 76
6 40 86
6 41 41
6 42 8
6 43 41
6 44 33
6 45 83
6 46 39
6 47 9
6 48 2
6 49 62
6 0 3
6 1 2
6 2 60
6 3 39
6 4 34
6 5 36
6 7 29
6 8 79
7 9 24
7 10 34
7 11 94
7 12 57
7 13 94
7 14 13
7 15 9
7 16 10
7 17 62
7 18 37
7 19 89
7 20 25
7 21 12
7 22 75
7 23 17
7 24 72
7 25 67
7 26 2
7 27 54
7 28 5
7 29 10
7 30 55
7 31 19
7 32 65
7 33 8
7 34 78
7 35 3
7 36 41
7 37 65
7 38 84
7 39 71
7 40 88
7 41 17
7 42 16
7 43 45
7 44 62
7 45 28
8 46 53
8 47 71
8 48 42
8 49 41
8 0 60
8 1 18
8 2 5
8 3 86
8 4 34
8 5 76
8 6 52
8 7 87
8 9 29
8 10 8
8 11 97
8 12 35
8 13 78
8 14 13
8 15 43
8 16 55
8 17 67
8 18 35
8 19 20
8 20 2
8 21 58
8 22 59
8 23 18
8 24 73
8 25 3
8 26 80
8 27 53
8 28 7
8 29 2
8 30 94
8 31 48
8 32 13
9 33 63
9 34 52
9 35 98
9 36 48
9 37 27
9 38 1
9 39 35
9 40 7
9 41 61
9 42 83
9 43 93
9 44 38
9 45 95
9 46 35
9 47 45
9 48 13
9 49 22
9 0 16
9 1 15
9 2 79
9 3 74
9 4 84
9 5 51
9 6 77
9 7 15
9 8 55
9 10 83
9 11 17
9 12 100
9 13 82
9 14 29
9 15 62
9 16 85
9 17 79
9 18 10
9 19 11
10 20 31
10 21 96
10 22 69
10 23 91
10 24 78
10 25 62
10 26 29
10 27 24
10 28 48
10 29 25
10 30 36
10 31 69
10 32 40
10 33 2
10 34 47
10 35 13
10 36 86
10 37 50
10 38 41
10 39 100
10 40 4
10 41 76
10 42 68
10 43 4
10 44 57
10 45 97
10 46 17
10 47 42
10 48 27
10 49 78
10 0 4
10 1 57
10 2 73
10 3 25
10 4 100
10 5 50
10 6 38
11 7 80
11 8 73
11 9 85
11 10 4
11 12 61
11 13 6
11 14 43
11 15 62
11 16 4
11 17 7
11 18 47
11 19 53
11 20 48
11 21 99
11 22 9
11 23 75
11 24 66
11 25 64
11 26 31
11 27 14
11 28 32
11 29 24
11 30 40
11 31 10
11 32 80
11 33 49
11 34 82
11 35 4
11 36 100
11 37 84
11 38 93
11 39 79
11 40 8
11 41 77
11 42 34
11 43 68
12 44 82
12 45 28
12 46 30
12 47 86
12 48 34
12 49 28
12 0 90
12 1 33
12 2 26
12 3 50
12 4 7
12 5 44
12 6 65
12 7 90
12 8 57
12 9 97
12 10 13
12 11 49
12 13 6
12 14 44
12 15 49
12 16 39
12 17 99
12 18 48
12 19 22
12 20 91
12 21 78
12 22 30
12 23 68
12 24 11
12 25 97
12 26 1
12 27 38
12 28 78
12 29 38
12 30 23
13 31 6
13 32 80
13 33 56
13 34 83
13 35 29
13 36 14
13 37 26
13 38 94
13 39 3
13 40 83
13 41 90
13 42 68
13 43 83
13 44 47
13 45 11
13 46 31
13 47 85
13 48 10
13 49 78
13 0 59
13 1 52
13 2 7
13 3 88
13 4 71
13 5 17
13 6 36
13 7 72
13 8 6
13 9 66
13 10 61
13 11 28
13 12 23
13 14 92
13 15 35
13 16 5
13 17 21
14 18 1
14 19 83
14 20 66
14 21 3
14 22 17
14 23 7
14 24 70
14 25 99
14 26 5
14 27 33
14 28 29
14 29 89
14 30 94
14 31 58
14 32 99
14 33 45
14 34 64
14 35 38
14 36 68
14 37 32
14 38 26
14 39 91
14 40 89
14 41 91
14 42 51
14 43 16
14 44 13
14 45 43
14 46 3
14 47 69
14 48 15
14 49 3
14 0 51
14 1 32
14 2 57
14 3 67
14 4 38
15 5 79
15 6 17
15 7 94
15 8 11
15 9 45
15 10 82
15 11 56
15 12 54
15 13 33
15 14 52
15 16 69
15 17 70
15 18 19
15 19 100
15 20 95
15 21 9
15 22 88
15 23 37
15 24 12
15 25 56
15 26 49
15 27 6
15 28 10
15 29 70
15 30 20
15 31 64
15 32 72
15 33 3
15 34 20
15 35 91
15 36 40
15 37 98
15 38 7
15 39 33
15 40 60
15 41 4
16 42 66
16 43 15
16 44 9
16 45 98
16 46 19
16 47 78
16 48 20
16 49 37
16 0 77
16 1 14
16 2 98
16 3 17
16 4 51
16 5 9
16 6 24
16 7 51
16 8 14
16 9 33
16 10 72
16 11 85
16 12 96
16 13 44
16 14 87
16 15 15
16 17 86
16 18 78
16 19 65
16 20 92
16 21 62
16 22 24
16 23 47
16 24 79
16 25 91
16 26 56
16 27 29
16 28 9
17 29 33
17 30 48
17 31 97
17 32 61
17 33 13
17 34 94
17 35 77
17 36 63
17 37 54
17 38 52
17 39 66
17 40 19
17 41 84
17 42 37
17 43 55
17 44 31
17 45 80
17 46 93
17 47 98
17 48 65
17 49 70
17 0 62
17 1 9
17 2 83
17 3 37
17 4 55
17 5 62
17 6 79
17 7 62
17 8 42
17 9 87
17 10 94
17 11 89
17 12 36
17 13 7
17 14 1
17 15 81
18 16 35
18 17 16
18 19 87
18 20 87
18 21 81
18 22 57
18 23 22
18 24 17
18 25 12
18 26 53
18 27 49
18 28 4
18 29 50
18 30 65
18 31 26
18 32 63
18 33 25
18 34 60
18 35 51
18 36 80
18 37 73
18 38 30
18 39 93
18 40 14
18 41 68
18 42 39
18 43 2
18 44 3
18 45 45
18 46 55
18 47 36
18 48 79
18 49 70
18 0 22
18 1 17
18 2 50
19 3 78
19 4 39
19 5 18
19 6 41
19 7 43
19 8 66
19 9 97
19 10 44
19 11 83
19 12 74
19 13 6
19 14 7
19 15 33
19 16 56
19 17 38
19 18 6
19 20 37
19 21 31
19 22 19
19 23 5
19 24 69
19 25 73
19 26 59
19 27 13
19 28 27
19 29 46
19 30 43
19 31 96
19 32 67
19 33 12
19 34 97
19 35 97
19 36 50
19 37 14
19 38 89
19 39 92
20 40 32
20 41 85
20 42 35
20 43 14
20 44 58
20 45 92
20 46 20
20 47 43
20 48 99
20 49 58
20 0 48
20 1 36
20 2 88
20 3 18
20 4 92
20 5 56
20 6 90
20 7 2
20 8 20
20 9 68
20 10 48
20 11 14
20 12 63
20 13 66
20 14 25
20 15 59
20 16 14
20 17 26
20 18 25
20 19 3
20 21 69
20 22 56
20 23 39
20 24 3
20 25 69
20 26 97
21 27 46
21 28 88
21 29 91
21 30 45
21 31 45
21 32 38
21 33 32
21 34 84
21 35 7
21 36 75
21 37 39
21 38 97
21 39 76
21 40 10
21 41 64
21 42 23
21 43 76
21 44 79
21 45 41
21 46 52
21 47 89
21 48 54
21 49 78
21 0 65
21 1 8
21 2 98
21 3 20
21 4 47
21 5 53
21 6 88
21 7 95
21 8 98
21 9 28
21 10 85
21 11 94
21 12 72
21 13 74
22 14 77
22 15 8
22 16 80
22 17 51
22 18 98
22 19 28
22 20 27
22 21 8
22 23 44
22 24 1
22 25 35
22 26 22
22 27 93
22 28 86
22 29 62
22 30 47
22 31 15
22 32 27
22 33 54
22 34 13
22 35 46
22 36 52
22 37 17
22 38 86
22 39 46
22 40 14
22 41 65
22 42 30
22 43 8
22 44 88
22 45 55
22 46 36
22 47 95
22 48 35
22 49 87
22 0 93
23 1 62
23 2 13
23 3 52
23 4 57
23 5 65
23 6 86
23 7 30
23 8 58
23 9 23
23 10 92
23 11 56
23 12 90
23 13 70
23 14 61
23 15 54
23 16 67
23 17 13
23 18 70
23 19 52
23 20 58
23 21 83
23 22 68
23 24 40
23 25 42
23 26 56
23 27 46
23 28 78
23 29 50
23 30 80
23 31 16
23 32 42
23 33 94
23 34 80
23 35 93
23 36 50
23 37 44
24 38 30
24 39 80
24 40 53
24 41 53
24 42 23
24 43 8
24 44 94
24 45 92
24 46 69
24 47 47
24 48 58
24 49 33
24 0 68
24 1 62
24 2 90
24 3 50
24 4 29
24 5 81
24 6 44
24 7 84
24 8 27
24 9 73
24 10 34
24 11 58
24 12 40
24 13 27
24 14 51
24 15 19
24 16 20
24 17 53
24 18 62
24 19 1
24 20 84
24 21 67
24 22 53
24 23 6
25 26 74
25 27 98
25 28 97
25 29 94
25 30 44
25 31 6
25 32 26
25 33 11
25 34 67
25 35 68
25 36 13
25 37 48
25 38 100
25 39 8
25 40 83
25 41 78
25 42 32
25 43 68
25 44 36
25 45 71
25 46 95
25 47 38
25 48 89
25 49 66
25 0 42
25 1 2
25 2 66
25 3 25
25 4 68
25 5 71
25 6 30
25 7 94
25 8 68
25 9 78
25 10 39
25 11 64
26 12 84
26 13 65
26 14 26
26 15 2
26 16 84
26 17 38
26 18 49
26 19 83
26 20 97
26 21 32
26 22 61
26 23 80
26 24 99
26 25 96
26 27 50
26 28 45
26 29 85
26 30 90
26 31 10
26 32 27
26 33 44
26 34 76
26 35 51
26 36 63
26 37 98
26 38 81
26 39 8
26 40 65
26 41 58
26 42 47
26 43 80
26 44 93
26 45 11
26 46 6
26 47 95
26 48 94
27 49 43
27 0 43
27 1 28
27 2 92
27 3 26
27 4 88
27 5 71
27 6 77
27 7 35
27 8 73
27 9 21
27 10 20
27 11 62
27 12 83
27 13 98
27 14 57
27 15 58
27 16 100
27 17 20
27 18 7
27 19 32
27 20 27
27 21 71
27 22 42
27 23 73
27 24 51
27 25 34
27 26 35
27 28 8
27 29 28
27 30 80
27 31 2
27 32 23
27 33 8
27 34 93
27 35 100
28 36 95
28 37 16
28 38 76
28 39 82
28 40 88
28 41 49
28 42 53
28 43 1
28 44 31
28 45 50
28 46 58
28 47 40
28 48 49
28 49 29
28 0 46
28 1 81
28 2 7
28 3 68
28 4 74
28 5 32
28 6 70
28 7 7
28 8 66
28 9 77
28 10 35
28 11 46
28 12 79
28 13 9
28 14 5
28 15 23
28 16 60
28 17 51
28 18 38
28 19 36
28 20 32
28 21 25
28 22 36
29 23 84
29 24 78
29 25 66
29 26 85
29 27 87
29 28 5
29 30 86
29 31 15
29 32 2
29 33 18
29 34 73
29 35 69
29 36 91
29 37 4
29 38 91
29 39 97
29 40 70
29 41 67
29 42 83
29 43 67
29 44 97
29 45 43
29 46 23
29 47 20
29 48 3
29 49 73
29 0 57
29 1 90
29 2 5
29 3 34
29 4 25
29 5 40
29 6 63
29 7 42
29 8 25
29 9 49
30 10 98
30 11 62
30 12 15
30 13 99
30 14 79
30 15 87
30 16 19
30 17 21
30 18 43
30 19 9
30 20 17
30 21 64
30 22 28
30 23 52
30 24 30
30 25 24
30 26 46
30 27 52
30 28 43
30 29 48
30 31 24
30 32 52
30 33 37
30 34 80
30 35 37
30 36 13
30 37 20
30 38 99
30 39 54
30 40 96
30 41 47
30 42 51
30 43 57
30 44 13
30 45 1
30 46 87
31 47 51
31 48 20
31 49 7
31 0 93
31 1 80
31 2 75
31 3 56
31 4 7
31 5 26
31 6 37
31 7 31
31 8 72
31 9 40
31 10 25
31 11 71
31 12 16
31 13 76
31 14 60
31 15 95
31 16 12
31 17 72
31 18 66
31 19 10
31 20 78
31 21 61
31 22 8
31 23 28
31 24 69
31 25 20
31 26 81
31 27 55
31 28 23
31 29 100
31 30 61
31 32 15
31 33 79
32 34 36
32 35 23
32 36 38
32 37 13
32 38 59
32 39 68
32 40 36
32 41 99
32 42 92
32 43 59
32 44 66
32 45 20
32 46 18
32 47 60
32 48 31
32 49 41
32 0 78
32 1 93
32 2 18
32 3 38
32 4 100
32 5 98
32 6 7
32 7 72
32 8 78
32 9 13
32 10 94
32 11 77
32 12 74
32 13 60
32 14 7
32 15 61
32 16 82
32 17 44
32 18 25
32 19 93
32 20 63
33 21 61
33 22 91
33 23 55
33 24 71
33 25 56
33 26 74
33 27 88
33 28 67
33 29 56
33 30 28
33 31 44
33 32 100
33 34 46
33 35 34
33 36 100
33 37 95
33 38 92
33 39 23
33 40 72
33 41 4
33 42 68
33 43 100
33 44 29
33 45 79
33 46 6
33 47 41
33 48 61
33 49 2
33 0 66
33 1 53
33 2 64
33 3 78
33 4 95
33 5 70
33 6 48
33 7 2
34 8 95
34 9 87
34 10 20
34 11 51
34 12 14
34 13 16
34 14 50
34 15 11
34 16 49
34 17 1
34 18 5
34 19 92
34 20 75
34 21 28
34 22 95
34 23 94
34 24 27
34 25 76
34 26 73
34 27 33
34 28 16
34 29 85
34 30 86
34 31 81
34 32 89
34 33 49
34 35 10
34 36 83
34 37 19
34 38 57
34 39 36
34 40 65
34 41 43
34 42 7
34 43 67
34 44 9
35 45 22
35 46 17
35 47 19
35 48 70
35 49 69
35 0 76
35 1 61
35 2 96
35 3 3
35 4 8
35 5 89
35 6 82
35 7 83
35 8 61
35 9 66
35 10 50
35 11 45
35 12 51
35 13 31
35 14 33
35 15 51
35 16 40
35 17 67
35 18 69
35 19 49
35 20 54
35 21 86
35 22 43
35 23 61
35 24 52
35 25 51
35 26 82
35 27 20
35 28 22
35 29 4
35 30 89
35 31 49
36 32 16
36 33 36
36 34 3
36 35 75
36 37 24
36 38 84
36 39 9
36 40 37
36 41 49
36 42 59
36 43 81
36 44 99
36 45 41
36 46 66
36 47 50
36 48 32
36 49 84
36 0 70
36 1 80
36 2 90
36 3 55
36 4 23
36 5 50
36 6 7
36 7 25
36 8 83
36 9 26
36 10 46
36 11 38
36 12 66
36 13 94
36 14 6
36 15 1
36 16 97
36 17 32
36 18 77
37 19 80
37 20 41
37 21 13
37 22 81
37 23 51
37 24 45
37 25 79
37 26 91
37 27 10
37 28 80
37 29 22
37 30 46
37 31 2
37 32 54
37 33 35
37 34 8
37 35 76
37 36 36
37 38 14
37 39 100
37 40 18
37 41 92
37 42 98
37 43 8
37 44 9
37 45 43
37 46 65
37 47 10
37 48 39
37 49 96
37 0 86
37 1 71
37 2 88
37 3 98
37 4 3
37 5 38
38 6 42
38 7 33
38 8 28
38 9 4
38 10 13
38 11 2
38 12 1
38 13 66
38 14 55
38 15 35
38 16 73
38 17 30
38 18 70
38 19 39
38 20 81
38 21 39
38 22 30
38 23 30
38 24 98
38 25 90
38 26 73
38 27 62
38 28 99
38 29 63
38 30 10
38 31 36
38 32 85
38 33 97
38 34 85
38 35 87
38 36 87
38 37 79
38 39 20
38 40 14
38 41 34
38 42 84
39 43 15
39 44 34
39 45 49
39 46 69
39 47 20
39 48 21
39 49 50
39 0 41
39 1 11
39 2 83
39 3 31
39 4 92
39 5 64
39 6 29
39 7 82
39 8 36
39 9 42
39 10 32
39 11 99
39 12 51
39 13 20
39 14 83
39 15 100
39 16 4
39 17 22
39 18 86
39 19 34
39 20 41
39 21 51
39 22 19
39 23 24
39 24 18
39 25 52
39 26 24
39 27 38
39 28 23
39 29 96
40 30 88
40 31 63
40 32 7
40 33 22
40 34 94
40 35 98
40 36 85
40 37 74
40 38 79
40 39 73
40 41 15
40 42 63
40 43 71
40 44 18
40 45 82
40 46 5
40 47 69
40 48 37
40 49 78
40 0 6
40 1 71
40 2 18
40 3 56
40 4 89
40 5 93
40 6 73
40 7 93
40 8 68
40 9 11
40 10 15
40 11 64
40 12 50
40 13 30
40 14 22
40 15 23
40 16 75
41 17 19
41 18 7
41 19 48
41 20 50
41 21 79
41 22 14
41 23 64
41 24 1
41 25 83
41 26 45
41 27 58
41 28 3
41 29 81
41 30 35
41 31 8
41 32 3
41 33 5
41 34 64
41 35 92
41 36 49
41 37 88
41 38 36
41 39 17
41 40 98
41 42 2
41 43 32
41 44 47
41 45 83
41 46 53
41 47 69
41 48 57
41 49 23
41 0 28
41 1 56
41 2 24
41 3 58
42 4 22
42 5 87
42 6 11
42 7 4
42 8 31
42 9 20
42 10 59
42 11 64
42 12 54
42 13 66
42 14 66
42 15 10
42 16 81
42 17 9
42 18 11
42 19 69
42 20 44
42 21 27
42 22 66
42 23 98
42 24 10
42 25 65
42 26 80
42 27 62
42 28 85
42 29 37
42 30 36
42 31 64
42 32 92
42 33 60
42 34 74
42 35 65
42 36 98
42 37 84
42 38 69
42 39 29
42 40 3
43 41 79
43 42 44
43 44 8
43 45 44
43 46 9
43 47 18
43 48 25
43 49 18
43 0 28
43 1 45
43 2 13
43 3 6
43 4 62
43 5 10
43 6 15
43 7 26
43 8 90
43 9 28
43 10 63
43 11 78
43 12 63
43 13 78
43 14 69
43 15 74
43 16 51
43 17 86
43 18 72
43 19 34
43 20 6
43 21 52
43 22 88
43 23 84
43 24 95
43 25 96
43 26 27
43 27 3
44 28 65
44 29 3
44 30 72
44 31 92
44 32 47
44 33 85
44 34 49
44 35 9
44 36 94
44 37 15
44 38 86
44 39 35
44 40 42
44 41 100
44 42 12
44 43 56
44 45 30
44 46 33
44 47 30
44 48 80
44 49 18
44 0 53
44 1 66
44 2 23
44 3 4
44 4 53
44 5 6
44 6 50
44 7 48
44 8 84
44 9 4
44 10 12
44 11 39
44 12 76
44 13 55
44 14 85
45 15 60
45 16 3
45 17 45
45 18 5
45 19 69
45 20 83
45 21 40
45 22 10
45 23 34
45 24 3
45 25 66
45 26 63
45 27 35
45 28 47
45 29 43
45 30 52
45 31 99
45 32 8
45 33 74
45 34 54
45 35 60
45 36 31
45 37 3
45 38 60
45 39 15
45 40 6
45 41 71
45 42 53
45 43 33
45 44 78
45 46 89
45 47 92
45 48 32
45 49 86
45 0 49
45 1 1
46 2 20
46 3 40
46 4 10
46 5 53
46 6 42
46 7 27
46 8 68
46 9 77
46 10 25
46 11 62
46 12 80
46 13 23
46 14 69
46 15 54
46 16 28
46 17 80
46 18 36
46 19 30
46 20 91
46 21 50
46 22 88
46 23 62
46 24 54
46 25 20
46 26 91
46 27 95
46 28 64
46 29 22
46 30 80
46 31 64
46 32 22
46 33 99
46 34 3
46 35 32
46 36 3
46 37 44
46 38 10
47 39 70
47 40 72
47 41 35
47 42 31
47 43 52
47 44 9
47 45 51
47 46 57
47 48 37
47 49 83
47 0 92
47 1 18
47 2 73
47 3 94
47 4 57
47 5 86
47 6 47
47 7 77
47 8 76
47 9 41
47 10 92
47 11 98
47 12 72
47 13 55
47 14 19
47 15 22
47 16 57
47 17 2
47 18 25
47 19 52
47 20 64
47 21 94
47 22 24
47 23 98
47 24 77
47 25 75
48 26 58
48 27 27
48 28 83
48 29 46
48 30 9
48 31 74
48 32 64
48 33 82
48 34 67
48 35 72
48 36 19
48 37 66
48 38 100
48 39 95
48 40 58
48 41 91
48 42 92
48 43 82
48 44 97
48 45 62
48 46 3
48 47 5
48 49 16
48 0 27
48 1 57
48 2 79
48 3 73
48 4 32
48 5 28
48 6 49
48 7 58
48 8 37
48 9 75
48 10 40
48 11 83
48 12 36
49 13 65
49 14 98
49 15 69
49 16 84
49 17 69
49 18 87
49 19 49
49 20 69
49 21 81
49 22 58
49 23 11
49 24 24
49 25 39
49 26 8
49 27 38
49 28 42
49 29 12
49 30 53
49 31 20
49 32 20
49 33 83
49 34 92
49 35 3
49 36 62
49 37 40
49 38 12
49 39 98
49 40 67
49 41 51
49 42 80
49 43 2
49 44 68
49 45 77
49 46 70
49 47 51
49 48 98
5
