75 5550
7 67 67
7 68 14
7 69 18
7 70 55
7 71 16
7 72 33
7 73 9
7 74 94
8 0 3
8 1 77
8 2 24
8 3 80
8 4 76
8 5 9
8 6 78
8 7 81
8 9 98
8 10 51
8 11 59
8 12 56
8 13 29
8 14 3
8 15 50
8 16 74
8 17 25
8 18 47
8 19 69
8 20 82
8 21 86
8 22 16
8 23 46
8 24 5
8 25 82
8 26 64
8 27 11
8 28 49
8 29 96
8 30 20
8 31 43
8 32 51
8 33 48
8 34 66
8 35 30
8 36 75
8 37 27
8 38 59
8 39 55
8 40 76
8 41 9
8 42 66
8 43 84
8 44 90
8 45 68
8 46 33
8 47 63
8 48 44
8 49 79
8 50 83
8 51 26
8 52 17
8 53 99
8 54 71
8 55 21
8 56 32
8 57 86
8 58 31
8 59 80
8 60 82
8 61 2
8 62 22
8 63 84
8 64 49
8 65 40
8 66 13
8 67 24
8 68 18
8 69 71
8 70 30
8 71 93
8 72 32
8 73 95
8 74 76
9 0 21
9 1 15
9 2 60
9 3 35
9 4 10
9 5 39
9 6 18
9 7 35
9 8 7
9 10 68
9 11 58
9 12 27
9 13 99
9 14 43
9 15 9
9 16 78
9 17 76
9 18 63
9 19 52
9 20 59
9 21 11
9 22 91
9 23 71
9 24 86
9 25 8
9 26 94
9 27 68
9 28 52
9 29 77
9 30 14
9 31 80
9 32 97
9 33 28
9 34 39
9 35 31
9 36 38
9 37 29
9 38 100
9 39 24
9 40 35
9 41 67
9 42 81
9 43 13
9 44 65
9 45 24
9 46 74
9 47 95
9 48 51
9 49 36
9 50 46
9 51 10
9 52 46
9 53 88
9 54 32
9 55 84
9 56 47
9 57 25
9 58 51
9 59 50
9 60 1
9 61 64
9 62 29
9 63 49
9 64 44
9 65 20
9 66 80
9 67 33
9 68 48
9 69 31
9 70 56
9 71 35
9 72 98
9 73 89
9 74 99
10 0 14
10 1 64
10 2 72
10 3 8
10 4 14
10 5 7
10 6 5
10 7 23
10 8 5
10 9 44
10 11 55
10 12 88
10 13 42
10 14 31
10 15 90
10 16 92
10 17 84
10 18 5
10 19 72
10 20 32
10 21 100
10 22 43
10 23 63
10 24 32
10 25 91
10 26 94
10 27 40
10 28 77
10 29 91
10 30 28
10 31 75
10 32 4
10 33 91
10 34 47
10 35 64
10 36 4
10 37 53
10 38 20
10 39 79
10 40 9
10 41 64
10 42 85
10 43 96
10 44 57
10 45 15
10 46 37
10 47 100
10 48 98
10 49 94
10 50 72
10 51 82
10 52 93
10 53 14
10 54 44
10 55 25
10 56 56
10 57 37
10 58 64
10 59 84
10 60 79
10 61 43
10 62 59
10 63 35
10 64 85
10 65 57
10 66 50
10 67 88
10 68 61
10 69 69
10 70 18
10 71 70
10 72 84
10 73 2
10 74 17
11 0 93
11 1 17
11 2 54
11 3 92
11 4 66
11 5 47
11 6 63
11 7 47
11 8 39
11 9 29
11 10 43
11 12 15
11 13 36
11 14 79
11 15 30
11 16 20
11 17 10
11 18 72
11 19 30
11 20 44
11 21 56
11 22 86
11 23 45
11 24 96
11 25 46
11 26 13
11 27 13
11 28 67
11 29 49
11 30 67
11 31 84
11 32 41
11 33 35
11 34 37
11 35 32
11 36 100
11 37 35
11 38 47
11 39 99
11 40 73
11 41 75
11 42 41
11 43 40
11 44 62
11 45 19
11 46 69
11 47 81
11 48 80
11 49 93
11 50 10
11 51 75
11 52 100
11 53 47
11 54 19
11 55 95
11 56 45
11 57 84
11 58 60
11 59 11
11 60 32
11 61 78
11 62 94
11 63 24
11 64 12
11 65 82
11 66 7
11 67 11
11 68 16
11 69 53
11 70 9
11 71 41
11 72 79
11 73 49
11 74 80
12 0 41
12 1 20
12 2 100
12 3 73
12 4 51
12 5 92
12 6 83
12 7 26
12 8 44
12 9 81
12 10 44
12 11 90
12 13 25
12 14 79
12 15 49
12 16 36
12 17 62
12 18 78
12 19 81
12 20 85
12 21 89
12 22 63
12 23 92
12 24 100
12 25 78
12 26 96
12 27 60
12 28 18
12 29 75
12 30 61
12 31 49
12 32 67
12 33 32
12 34 49
12 35 39
12 36 82
12 37 92
12 38 73
12 39 7
12 40 35
12 41 54
12 42 3
12 43 25
12 44 30
12 45 81
12 46 25
12 47 65
12 48 43
12 49 55
12 50 98
12 51 79
12 52 43
12 53 60
12 54 70
12 55 94
12 56 37
12 57 18
12 58 54
12 59 7
12 60 92
12 61 66
12 62 55
12 63 58
12 64 97
12 65 55
12 66 48
12 67 78
12 68 99
12 69 21
12 70 85
12 71 85
12 72 26
12 73 87
12 74 61
13 0 55
13 1 19
13 2 38
13 3 72
13 4 61
13 5 92
13 6 69
13 7 92
13 8 34
13 9 28
13 10 61
13 11 28
13 12 16
13 14 78
13 15 33
13 16 22
13 17 21
13 18 98
13 19 29
13 20 30
13 21 46
13 22 83
13 23 78
13 24 23
13 25 33
13 26 50
13 27 7
13 28 18
13 29 75
13 30 45
13 31 78
13 32 29
13 33 16
13 34 15
13 35 52
13 36 28
13 37 6
13 38 20
13 39 19
13 40 92
13 41 47
13 42 32
13 43 71
13 44 63
13 45 9
13 46 3
13 47 36
13 48 82
13 49 52
13 50 64
13 51 11
13 52 97
13 53 99
13 54 40
13 55 19
13 56 31
13 57 89
13 58 78
13 59 100
13 60 15
13 61 74
13 62 78
13 63 96
13 64 89
13 65 44
13 66 47
13 67 69
13 68 2
13 69 67
13 70 87
13 71 93
13 72 65
13 73 18
13 74 15
14 0 79
14 1 79
14 2 17
14 3 15
14 4 60
14 5 20
14 6 30
14 7 22
14 8 68
14 9 28
14 10 14
14 11 38
14 12 11
14 13 54
14 15 15
14 16 10
14 17 69
14 18 41
14 19 39
14 20 64
14 21 81
14 22 35
14 23 10
14 24 49
14 25 36
14 26 76
14 27 36
14 28 80
14 29 93
14 30 53
14 31 46
14 32 71
14 33 83
14 34 62
14 35 85
14 36 42
14 37 33
14 38 67
14 39 16
14 40 100
14 41 94
14 42 29
14 43 37
14 44 56
14 45 82
14 46 4
14 47 18
14 48 50
14 49 96
14 50 56
14 51 65
14 52 28
14 53 42
14 54 75
14 55 77
14 56 29
14 57 2
14 58 64
14 59 8
14 60 94
14 61 68
14 62 5
14 63 17
14 64 51
14 65 66
14 66 53
14 67 44
14 68 50
14 69 19
14 70 59
14 71 49
14 72 65
14 73 39
14 74 38
15 0 20
15 1 21
15 2 93
15 3 37
15 4 22
15 5 88
15 6 45
15 7 87
15 8 15
15 9 86
15 10 13
15 11 43
15 12 15
15 13 66
15 14 6
15 16 74
15 17 12
15 18 26
15 19 79
15 20 28
15 21 76
15 22 96
15 23 80
15 24 71
15 25 98
15 26 99
15 27 30
15 28 46
15 29 15
15 30 68
15 31 35
15 32 34
15 33 40
15 34 27
15 35 23
15 36 14
15 37 66
15 38 67
15 39 52
15 40 33
15 41 4
15 42 16
15 43 75
15 44 18
15 45 81
15 46 33
15 47 44
15 48 92
15 49 58
15 50 74
15 51 19
15 52 85
15 53 69
15 54 99
15 55 55
15 56 66
15 57 49
15 58 36
15 59 64
15 60 63
15 61 56
15 62 50
15 63 48
15 64 95
15 65 29
15 66 70
15 67 60
15 68 94
15 69 88
15 70 11
15 71 26
15 72 44
15 73 26
15 74 53
16 0 13
16 1 7
16 2 85
16 3 56
16 4 50
16 5 42
16 6 29
16 7 69
16 8 26
16 9 50
16 10 19
16 11 32
16 12 67
16 13 19
16 14 68
16 15 82
16 17 33
16 18 23
16 19 32
16 20 80
16 21 69
16 22 60
16 23 2
16 24 29
16 25 5
16 26 41
16 27 91
16 28 83
16 29 84
16 30 69
16 31 35
16 32 97
16 33 75
16 34 19
16 35 4
16 36 76
16 37 12
16 38 85
16 39 44
16 40 89
16 41 86
16 42 14
16 43 20
16 44 52
16 45 32
16 46 39
16 47 34
16 48 64
16 49 61
16 50 17
16 51 96
16 52 30
16 53 28
16 54 49
16 55 10
16 56 32
16 57 89
16 58 100
16 59 66
16 60 25
16 61 68
16 62 100
16 63 73
16 64 94
16 65 70
16 66 28
16 67 70
16 68 81
16 69 12
16 70 65
16 71 69
16 72 49
16 73 79
16 74 41
17 0 53
17 1 62
17 2 79
17 3 38
17 4 78
17 5 40
17 6 54
17 7 73
17 8 21
17 9 81
17 10 21
17 11 82
17 12 64
17 13 61
17 14 81
17 15 30
17 16 37
17 18 1
17 19 81
17 20 9
17 21 94
17 22 51
17 23 89
17 24 15
17 25 83
17 26 52
17 27 32
17 28 52
17 29 1
17 30 10
17 31 44
17 32 53
17 33 23
17 34 22
17 35 90
17 36 100
17 37 13
17 38 95
17 39 72
17 40 85
17 41 27
17 42 44
17 43 66
17 44 42
17 45 57
17 46 99
17 47 23
17 48 93
17 49 99
17 50 4
17 51 54
17 52 44
17 53 6
17 54 94
17 55 59
17 56 88
17 57 45
17 58 42
17 59 91
17 60 97
17 61 51
17 62 34
17 63 49
17 64 73
17 65 8
17 66 90
17 67 25
17 68 72
17 69 84
17 70 48
17 71 9
17 72 62
17 73 92
17 74 74
18 0 4
18 1 100
18 2 72
18 3 26
18 4 44
18 5 22
18 6 29
18 7 97
18 8 66
18 9 86
18 10 42
18 11 76
18 12 74
18 13 87
18 14 17
18 15 64
18 16 83
18 17 19
18 19 50
18 20 84
18 21 43
18 22 9
18 23 25
18 24 67
18 25 80
18 26 61
18 27 15
18 28 88
18 29 22
18 30 58
18 31 14
18 32 25
18 33 57
18 34 37
18 35 3
18 36 100
18 37 59
18 38 83
18 39 49
18 40 76
18 41 69
18 42 42
18 43 3
18 44 42
18 45 28
18 46 19
18 47 57
18 48 63
18 49 89
18 50 6
18 51 98
18 52 31
18 53 66
18 54 22
18 55 50
18 56 46
18 57 82
18 58 64
18 59 85
18 60 4
18 61 73
18 62 50
18 63 80
18 64 81
18 65 87
18 66 82
18 67 32
18 68 97
18 69 65
18 70 80
18 71 72
18 72 33
18 73 22
18 74 74
19 0 26
19 1 1
19 2 44
19 3 82
19 4 63
19 5 32
19 6 40
19 7 12
19 8 14
19 9 5
19 10 34
19 11 63
19 12 2
19 13 15
19 14 78
19 15 87
19 16 70
19 17 50
19 18 88
19 20 50
19 21 30
19 22 74
19 23 31
19 24 62
19 25 70
19 26 47
19 27 93
19 28 93
19 29 79
19 30 66
19 31 18
19 32 56
19 33 67
19 34 61
19 35 38
19 36 81
19 37 44
19 38 29
19 39 93
19 40 58
19 41 85
19 42 78
19 43 20
19 44 87
19 45 92
19 46 98
19 47 25
19 48 62
19 49 99
19 50 12
19 51 63
19 52 29
19 53 38
19 54 93
19 55 42
19 56 59
19 57 92
19 58 34
19 59 52
19 60 70
19 61 100
19 62 21
19 63 78
19 64 18
19 65 82
19 66 15
19 67 50
19 68 77
19 69 95
19 70 94
19 71 34
19 72 79
19 73 71
19 74 6
20 0 65
20 1 15
20 2 55
20 3 41
20 4 76
20 5 53
20 6 53
20 7 90
20 8 33
20 9 42
20 10 34
20 11 74
20 12 100
20 13 25
20 14 60
20 15 3
20 16 47
20 17 59
20 18 24
20 19 24
20 21 28
20 22 57
20 23 38
20 24 29
20 25 33
20 26 84
20 27 23
20 28 19
20 29 62
20 30 93
20 31 76
20 32 79
20 33 7
20 34 30
20 35 19
20 36 34
20 37 34
20 38 23
20 39 75
20 40 67
20 41 16
20 42 9
20 43 92
20 44 16
20 45 33
20 46 51
20 47 18
20 48 79
20 49 61
20 50 93
20 51 2
20 52 88
20 53 49
20 54 91
20 55 17
20 56 34
20 57 26
20 58 91
20 59 4
20 60 88
20 61 35
20 62 79
20 63 18
20 64 94
20 65 60
20 66 88
20 67 27
20 68 93
20 69 63
20 70 54
20 71 11
20 72 78
20 73 62
20 74 3
21 0 45
21 1 94
21 2 53
21 3 15
21 4 25
21 5 14
21 6 7
21 7 78
21 8 53
21 9 8
21 10 21
21 11 21
21 12 41
21 13 46
21 14 11
21 15 96
21 16 85
21 17 46
21 18 74
21 19 2
21 20 39
21 22 33
21 23 90
21 24 17
21 25 25
21 26 4
21 27 70
21 28 36
21 29 81
21 30 83
21 31 90
21 32 78
21 33 29
21 34 94
21 35 92
21 36 53
21 37 7
21 38 50
21 39 82
21 40 12
21 41 57
21 42 2
21 43 84
21 44 49
21 45 48
21 46 47
21 47 44
21 48 32
21 49 92
21 50 17
21 51 86
21 52 82
21 53 1
21 54 27
21 55 50
21 56 78
21 57 30
21 58 72
21 59 65
21 60 62
21 61 54
21 62 54
21 63 39
21 64 82
21 65 47
21 66 82
21 67 86
21 68 6
21 69 32
21 70 68
21 71 69
21 72 88
21 73 21
21 74 52
22 0 37
22 1 68
22 2 98
22 3 32
22 4 52
22 5 41
22 6 1
22 7 37
22 8 74
22 9 1
22 10 15
22 11 24
22 12 30
22 13 44
22 14 47
22 15 94
22 16 57
22 17 100
22 18 99
22 19 96
22 20 34
22 21 46
22 23 77
22 24 71
22 25 3
22 26 8
22 27 90
22 28 71
22 29 48
22 30 11
22 31 74
22 32 84
22 33 30
22 34 24
22 35 67
22 36 33
22 37 64
22 38 67
22 39 69
22 40 90
22 41 20
22 42 35
22 43 65
22 44 49
22 45 78
22 46 11
22 47 43
22 48 35
22 49 10
22 50 41
22 51 82
22 52 95
22 53 38
22 54 10
22 55 66
22 56 40
22 57 18
22 58 55
22 59 62
22 60 65
22 61 17
22 62 36
22 63 100
22 64 47
22 65 11
22 66 66
22 67 79
22 68 74
22 69 85
22 70 100
22 71 15
22 72 4
22 73 34
22 74 79
23 0 52
23 1 64
23 2 89
23 3 46
23 4 50
23 5 51
23 6 39
23 7 31
23 8 45
23 9 28
23 10 40
23 11 62
23 12 68
23 13 9
23 14 69
23 15 81
23 16 73
23 17 85
23 18 68
23 19 24
23 20 83
23 21 78
23 22 42
23 24 62
23 25 4
23 26 26
23 27 13
23 28 18
23 29 81
23 30 46
23 31 97
23 32 84
23 33 61
23 34 37
23 35 30
23 36 10
23 37 87
23 38 20
23 39 40
23 40 32
23 41 47
23 42 80
23 43 45
23 44 66
23 45 40
23 46 13
23 47 47
23 48 13
23 49 98
23 50 66
23 51 88
23 52 80
23 53 44
23 54 29
23 55 93
23 56 99
23 57 6
23 58 5
23 59 16
23 60 86
23 61 3
23 62 64
23 63 70
23 64 15
23 65 1
23 66 51
23 67 25
23 68 87
23 69 22
23 70 64
23 71 70
23 72 68
23 73 95
23 74 15
24 0 34
24 1 35
24 2 27
24 3 32
24 4 99
24 5 76
24 6 97
24 7 38
24 8 8
24 9 92
24 10 19
24 11 52
24 12 90
24 13 24
24 14 9
24 15 58
24 16 62
24 17 63
24 18 21
24 19 83
24 20 77
24 21 21
24 22 85
24 23 1
24 25 60
24 26 6
24 27 17
24 28 81
24 29 73
24 30 63
24 31 95
24 32 58
24 33 49
24 34 74
24 35 41
24 36 47
24 37 1
24 38 90
24 39 37
24 40 60
24 41 81
24 42 55
24 43 12
24 44 23
24 45 78
24 46 20
24 47 80
24 48 91
24 49 82
24 50 52
24 51 73
24 52 10
24 53 73
24 54 57
24 55 11
24 56 84
24 57 62
24 58 27
24 59 64
24 60 87
24 61 89
24 62 11
24 63 96
24 64 38
24 65 36
24 66 89
24 67 36
24 68 36
24 69 78
24 70 72
24 71 96
24 72 10
24 73 78
24 74 59
25 0 32
25 1 56
25 2 30
25 3 63
25 4 46
25 5 63
25 6 15
25 7 71
25 8 72
25 9 39
25 10 27
25 11 82
25 12 74
25 13 41
25 14 60
25 15 37
25 16 79
25 17 1
25 18 99
25 19 26
25 20 90
25 21 34
25 22 14
25 23 77
25 24 70
25 26 43
25 27 49
25 28 17
25 29 53
25 30 26
25 31 27
25 32 36
25 33 33
25 34 56
25 35 99
25 36 31
25 37 18
25 38 65
25 39 1
25 40 89
25 41 3
25 42 79
25 43 23
25 44 76
25 45 19
25 46 34
25 47 64
25 48 49
25 49 34
25 50 63
25 51 75
25 52 23
25 53 96
25 54 88
25 55 100
25 56 17
25 57 31
25 58 100
25 59 33
25 60 35
25 61 77
25 62 11
25 63 70
25 64 62
25 65 66
25 66 20
25 67 92
25 68 83
25 69 36
25 70 44
25 71 24
25 72 90
25 73 22
25 74 98
26 0 17
26 1 93
26 2 31
26 3 81
26 4 93
26 5 17
26 6 95
26 7 67
26 8 39
26 9 90
26 10 7
26 11 90
26 12 7
26 13 37
26 14 41
26 15 91
26 16 23
26 17 70
26 18 2
26 19 44
26 20 31
26 21 19
26 22 16
26 23 74
26 24 54
26 25 51
26 27 69
26 28 29
26 29 41
26 30 42
26 31 26
26 32 57
26 33 34
26 34 8
26 35 89
26 36 79
26 37 24
26 38 83
26 39 45
26 40 15
26 41 73
26 42 51
26 43 56
26 44 31
26 45 39
26 46 97
26 47 73
26 48 13
26 49 18
26 50 26
26 51 57
26 52 100
26 53 97
26 54 72
26 55 25
26 56 50
26 57 74
26 58 93
26 59 78
26 60 66
26 61 34
26 62 55
26 63 23
26 64 20
26 65 62
26 66 63
26 67 98
26 68 38
26 69 46
26 70 94
26 71 52
26 72 70
26 73 45
26 74 7
27 0 52
27 1 35
27 2 55
27 3 76
27 4 48
27 5 24
27 6 54
27 7 4
27 8 23
27 9 50
27 10 27
27 11 47
27 12 99
27 13 52
27 14 39
27 15 28
27 16 18
27 17 25
27 18 82
27 19 92
27 20 44
27 21 95
27 22 54
27 23 93
27 24 32
27 25 99
27 26 86
27 28 35
27 29 20
27 30 82
27 31 42
27 32 71
27 33 17
27 34 48
27 35 47
27 36 16
27 37 72
27 38 52
27 39 71
27 40 46
27 41 1
27 42 49
27 43 93
27 44 99
27 45 100
27 46 83
27 47 78
27 48 17
27 49 59
27 50 59
27 51 8
27 52 2
27 53 5
27 54 62
27 55 46
27 56 37
27 57 12
27 58 32
27 59 71
27 60 32
27 61 65
27 62 64
27 63 54
27 64 33
27 65 64
27 66 52
27 67 48
27 68 87
27 69 3
27 70 70
27 71 32
27 72 3
27 73 18
27 74 76
28 0 53
28 1 18
28 2 11
28 3 30
28 4 34
28 5 69
28 6 40
28 7 42
28 8 23
28 9 45
28 10 55
28 11 68
28 12 33
28 13 66
28 14 51
28 15 3
28 16 49
28 17 68
28 18 67
28 19 55
28 20 100
28 21 82
28 22 6
28 23 48
28 24 68
28 25 9
28 26 17
28 27 99
28 29 63
28 30 87
28 31 27
28 32 68
28 33 4
28 34 37
28 35 97
28 36 37
28 37 5
28 38 89
28 39 30
28 40 27
28 41 33
28 42 36
28 43 47
28 44 17
28 45 2
28 46 49
28 47 19
28 48 2
28 49 16
28 50 37
28 51 56
28 52 16
28 53 18
28 54 14
28 55 15
28 56 85
28 57 74
28 58 83
28 59 36
28 60 36
28 61 69
28 62 62
28 63 3
28 64 72
28 65 98
28 66 52
28 67 61
28 68 54
28 69 92
28 70 42
28 71 33
28 72 76
28 73 78
28 74 79
29 0 92
29 1 31
29 2 79
29 3 10
29 4 32
29 5 95
29 6 99
29 7 40
29 8 10
29 9 68
29 10 53
29 11 76
29 12 5
29 13 26
29 14 58
29 15 40
29 16 13
29 17 79
29 18 53
29 19 16
29 20 2
29 21 2
29 22 19
29 23 62
29 24 55
29 25 10
29 26 56
29 27 87
29 28 85
29 30 33
29 31 17
29 32 28
29 33 63
29 34 96
29 35 37
29 36 46
29 37 90
29 38 87
29 39 85
29 40 51
29 41 55
29 42 89
29 43 78
29 44 59
29 45 14
29 46 35
29 47 50
29 48 27
29 49 13
29 50 2
29 51 94
29 52 15
29 53 3
29 54 64
29 55 28
29 56 9
29 57 25
29 58 83
29 59 96
29 60 9
29 61 67
29 62 64
29 63 36
29 64 29
29 65 59
29 66 24
29 67 27
29 68 100
29 69 63
29 70 11
29 71 2
29 72 17
29 73 100
29 74 79
30 0 27
30 1 65
30 2 66
30 3 76
30 4 91
30 5 30
30 6 29
30 7 36
30 8 96
30 9 31
30 10 99
30 11 24
30 12 39
30 13 23
30 14 58
30 15 86
30 16 83
30 17 25
30 18 50
30 19 70
30 20 5
30 21 60
30 22 46
30 23 31
30 24 12
30 25 8
30 26 94
30 27 65
30 28 76
30 29 45
30 31 44
30 32 2
30 33 9
30 34 9
30 35 29
30 36 52
30 37 38
30 38 57
30 39 87
30 40 86
30 41 39
30 42 38
30 43 9
30 44 29
30 45 12
30 46 18
30 47 15
30 48 47
30 49 94
30 50 16
30 51 68
30 52 51
30 53 27
30 54 13
30 55 81
30 56 38
30 57 20
30 58 26
30 59 55
30 60 47
30 61 70
30 62 98
30 63 48
30 64 31
30 65 58
30 66 76
30 67 82
30 68 47
30 69 84
30 70 20
30 71 32
30 72 22
30 73 9
30 74 92
31 0 51
31 1 21
31 2 62
31 3 65
31 4 19
31 5 55
31 6 32
31 7 86
31 8 5
31 9 58
31 10 99
31 11 38
31 12 48
31 13 70
31 14 63
31 15 2
31 16 17
31 17 85
31 18 51
31 19 16
31 20 15
31 21 8
31 22 92
31 23 96
31 24 6
31 25 75
31 26 67
31 27 38
31 28 49
31 29 76
31 30 81
31 32 99
31 33 48
31 34 42
31 35 15
31 36 66
31 37 97
