50 588
26 20 82
26 21 3
26 22 24
26 23 58
27 24 54
27 25 95
27 26 42
27 28 50
27 29 72
27 30 19
27 31 56
27 32 15
27 33 2
27 34 55
27 35 61
28 36 87
28 37 63
28 38 50
28 39 76
28 40 16
28 41 47
28 42 23
28 43 9
28 44 71
28 45 85
28 46 34
28 47 37
29 48 96
29 49 73
29 0 22
29 1 69
29 2 6
29 3 77
29 4 44
29 5 64
29 6 82
29 7 90
29 8 5
29 9 84
30 10 61
30 11 75
30 12 91
30 13 27
30 14 77
30 15 97
30 16 88
30 17 63
30 18 11
30 19 37
30 20 90
30 21 26
31 22 35
31 23 12
31 24 86
31 25 57
31 26 97
31 27 20
31 28 93
31 29 44
31 30 44
31 32 67
31 33 64
32 34 50
32 35 95
32 36 7
32 37 65
32 38 76
32 39 49
32 40 21
32 41 11
32 42 9
32 43 96
32 44 1
32 45 36
33 46 72
33 47 98
33 48 23
33 49 86
33 0 8
33 1 11
33 2 75
33 3 86
33 4 97
33 5 86
33 6 71
33 7 6
34 8 34
34 9 42
34 10 50
34 11 78
34 12 38
34 13 68
34 14 93
34 15 87
34 16 62
34 17 52
34 18 3
34 19 90
35 20 100
35 21 23
35 22 100
35 23 8
35 24 18
35 25 1
35 26 95
35 27 41
35 28 50
35 29 69
35 30 26
35 31 57
36 32 31
36 33 100
36 34 94
36 35 80
36 37 38
36 38 17
36 39 85
36 40 71
36 41 58
36 42 34
36 43 100
37 44 95
37 45 54
37 46 93
37 47 33
37 48 15
37 49 44
37 0 87
37 1 56
37 2 95
37 3 10
37 4 56
37 5 54
38 6 79
38 7 8
38 8 49
38 9 20
38 10 57
38 11 17
38 12 97
38 13 65
38 14 48
38 15 49
38 16 11
38 17 27
39 18 86
39 19 27
39 20 63
39 21 8
39 22 84
39 23 48
39 24 8
39 25 31
39 26 1
39 27 52
39 28 15
39 29 16
40 30 47
40 31 2
40 32 23
40 33 41
40 34 63
40 35 78
40 36 94
40 37 41
40 38 37
40 39 42
40 41 12
41 42 45
41 43 11
41 44 9
41 45 62
41 46 10
41 47 9
41 48 72
41 49 88
41 0 94
41 1 98
41 2 50
41 3 53
42 4 33
42 5 97
42 6 60
42 7 15
42 8 50
42 9 11
42 10 30
42 11 17
42 12 9
42 13 83
42 14 39
42 15 49
43 16 45
43 17 69
43 18 43
43 19 37
43 20 5
43 21 36
43 22 49
43 23 2
43 24 98
43 25 9
43 26 63
43 27 7
44 28 17
44 29 34
44 30 46
44 31 62
44 32 83
44 33 95
44 34 14
44 35 15
44 36 44
44 37 26
44 38 30
44 39 93
45 40 88
45 41 11
45 42 9
45 43 97
45 44 45
45 46 47
45 47 45
45 48 41
45 49 67
45 0 39
45 1 77
46 2 24
46 3 27
46 4 77
46 5 25
46 6 24
46 7 37
46 8 87
46 9 83
46 10 5
46 11 72
46 12 28
46 13 18
47 14 54
47 15 75
47 16 32
47 17 20
47 18 18
47 19 9
47 20 1
47 21 62
47 22 96
47 23 63
47 24 22
47 25 44
48 26 7
48 27 20
48 28 89
48 29 99
48 30 87
48 31 79
48 32 28
48 33 10
48 34 57
48 35 4
48 36 34
48 37 33
49 38 93
49 39 72
49 40 15
49 41 97
49 42 95
49 43 94
49 44 15
49 45 100
49 46 68
49 47 98
49 48 19
36
