50 1224
31 47 92
31 48 23
31 49 92
32 0 9
32 1 58
32 2 87
32 3 73
32 4 87
32 5 28
32 6 6
32 7 37
32 8 37
32 9 7
32 10 16
32 11 30
32 12 21
32 13 43
32 14 99
32 15 91
32 16 100
32 17 74
32 18 57
32 19 69
32 20 88
32 21 88
32 22 66
32 23 63
32 24 31
33 25 82
33 26 1
33 27 88
33 28 73
33 29 75
33 30 79
33 31 34
33 32 32
33 34 66
33 35 6
33 36 70
33 37 45
33 38 12
33 39 6
33 40 81
33 41 70
33 42 22
33 43 62
33 44 91
33 45 64
33 46 12
33 47 33
33 48 15
33 49 85
34 0 90
34 1 36
34 2 25
34 3 29
34 4 1
34 5 87
34 6 59
34 7 34
34 8 39
34 9 46
34 10 58
34 11 65
34 12 24
34 13 91
34 14 48
34 15 41
34 16 97
34 17 17
34 18 86
34 19 60
34 20 75
34 21 18
34 22 29
34 23 96
34 24 80
35 25 71
35 26 11
35 27 91
35 28 4
35 29 77
35 30 28
35 31 45
35 32 12
35 33 52
35 34 25
35 36 64
35 37 90
35 38 83
35 39 97
35 40 81
35 41 80
35 42 55
35 43 45
35 44 55
35 45 97
35 46 93
35 47 48
35 48 93
35 49 9
36 0 85
36 1 4
36 2 35
36 3 2
36 4 85
36 5 30
36 6 33
36 7 55
36 8 92
36 9 76
36 10 58
36 11 21
36 12 3
36 13 54
36 14 32
36 15 6
36 16 78
36 17 96
36 18 95
36 19 12
36 20 44
36 21 75
36 22 43
36 23 50
36 24 72
37 25 98
37 26 47
37 27 64
37 28 97
37 29 91
37 30 24
37 31 81
37 32 95
37 33 59
37 34 82
37 35 79
37 36 40
37 38 67
37 39 33
37 40 84
37 41 42
37 42 43
37 43 4
37 44 96
37 45 48
37 46 87
37 47 1
37 48 26
37 49 34
38 0 47
38 1 89
38 2 30
38 3 74
38 4 32
38 5 79
38 6 97
38 7 81
38 8 25
38 9 60
38 10 77
38 11 16
38 12 35
38 13 9
38 14 10
38 15 93
38 16 42
38 17 40
38 18 85
38 19 8
38 20 72
38 21 20
38 22 1
38 23 66
38 24 23
39 25 96
39 26 14
39 27 61
39 28 48
39 29 91
39 30 47
39 31 47
39 32 31
39 33 76
39 34 20
39 35 14
39 36 54
39 37 16
39 38 94
39 40 79
39 41 27
39 42 22
39 43 46
39 44 61
39 45 30
39 46 55
39 47 6
39 48 72
39 49 46
40 0 42
40 1 31
40 2 17
40 3 61
40 4 32
40 5 35
40 6 35
40 7 27
40 8 100
40 9 47
40 10 27
40 11 42
40 12 93
40 13 73
40 14 72
40 15 68
40 16 44
40 17 86
40 18 74
40 19 59
40 20 31
40 21 4
40 22 37
40 23 5
40 24 49
41 25 49
41 26 86
41 27 55
41 28 6
41 29 57
41 30 100
41 31 47
41 32 40
41 33 68
41 34 59
41 35 71
41 36 2
41 37 93
41 38 49
41 39 53
41 40 92
41 42 75
41 43 94
41 44 84
41 45 47
41 46 66
41 47 4
41 48 90
41 49 3
42 0 77
42 1 100
42 2 85
42 3 80
42 4 88
42 5 89
42 6 28
42 7 89
42 8 75
42 9 82
42 10 94
42 11 83
42 12 33
42 13 93
42 14 22
42 15 100
42 16 3
42 17 44
42 18 2
42 19 48
42 20 93
42 21 6
42 22 39
42 23 19
42 24 100
43 25 22
43 26 18
43 27 17
43 28 25
43 29 59
43 30 19
43 31 1
43 32 11
43 33 3
43 34 32
43 35 98
43 36 44
43 37 59
43 38 86
43 39 18
43 40 92
43 41 32
43 42 100
43 44 24
43 45 24
43 46 74
43 47 24
43 48 26
43 49 17
44 0 77
44 1 73
44 2 61
44 3 82
44 4 11
44 5 80
44 6 33
44 7 85
44 8 49
44 9 49
44 10 9
44 11 7
44 12 19
44 13 62
44 14 17
44 15 74
44 16 93
44 17 15
44 18 17
44 19 4
44 20 52
44 21 34
44 22 47
44 23 83
44 24 33
45 25 71
45 26 6
45 27 58
45 28 46
45 29 84
45 30 75
45 31 74
45 32 8
45 33 35
45 34 7
45 35 71
45 36 66
45 37 40
45 38 55
45 39 14
45 40 88
45 41 15
45 42 21
45 43 7
45 44 28
45 46 37
45 47 80
45 48 73
45 49 3
46 0 48
46 1 28
46 2 55
46 3 81
46 4 74
46 5 89
46 6 65
46 7 96
46 8 47
46 9 23
46 10 41
46 11 30
46 12 97
46 13 66
46 14 89
46 15 83
46 16 73
46 17 11
46 18 1
46 19 64
46 20 17
46 21 14
46 22 51
46 23 84
46 24 86
47 25 9
47 26 11
47 27 23
47 28 40
47 29 35
47 30 77
47 31 87
47 32 62
47 33 83
47 34 19
47 35 36
47 36 72
47 37 84
47 38 83
47 39 18
47 40 6
47 41 24
47 42 99
47 43 54
47 44 41
47 45 87
47 46 88
47 48 13
47 49 50
48 0 88
48 1 76
48 2 66
48 3 2
48 4 79
48 5 49
48 6 39
48 7 39
48 8 60
48 9 13
48 10 31
48 11 46
48 12 90
48 13 69
48 14 8
48 15 72
48 16 88
48 17 95
48 18 95
48 19 71
48 20 77
48 21 12
48 22 28
48 23 52
48 24 62
49 25 33
49 26 93
49 27 1
49 28 20
49 29 57
49 30 50
49 31 60
49 32 85
49 33 15
49 34 61
49 35 15
49 36 64
49 37 99
49 38 5
49 39 75
49 40 12
49 41 35
49 42 20
49 43 53
49 44 56
49 45 79
49 46 76
49 47 43
49 48 73
20
