500 249500
1 37 99
1 38 81
1 39 1
1 40 39
1 41 82
1 42 57
1 43 73
1 44 61
1 45 85
1 46 19
1 47 3
1 48 97
1 49 47
1 50 79
1 51 62
1 52 67
1 53 90
1 54 92
1 55 78
1 56 59
1 57 17
1 58 14
1 59 52
1 60 17
1 61 22
1 62 11
1 63 19
1 64 59
1 65 71
1 66 38
1 67 21
1 68 22
1 69 70
1 70 22
1 71 60
1 72 3
1 73 78
1 74 32
1 75 16
1 76 14
1 77 2
1 78 70
1 79 10
1 80 48
1 81 49
1 82 23
1 83 67
1 84 90
1 85 15
1 86 96
1 87 48
1 88 83
1 89 10
1 90 51
1 91 52
1 92 83
1 93 13
1 94 70
1 95 93
1 96 84
1 97 60
1 98 14
1 99 57
1 100 81
1 101 87
1 102 68
1 103 84
1 104 16
1 105 52
1 106 99
1 107 29
1 108 53
1 109 68
1 110 90
1 111 53
1 112 68
1 113 13
1 114 71
1 115 9
1 116 79
1 117 66
1 118 9
1 119 61
1 120 27
1 121 59
1 122 64
1 123 10
1 124 24
1 125 34
1 126 2
1 127 59
1 128 45
1 129 67
1 130 15
1 131 25
1 132 53
1 133 82
1 134 8
1 135 20
1 136 85
1 137 58
1 138 48
1 139 38
1 140 78
1 141 38
1 142 90
1 143 45
1 144 2
1 145 12
1 146 54
1 147 80
1 148 77
1 149 62
1 150 92
1 151 4
1 152 72
1 153 56
1 154 65
1 155 95
1 156 41
1 157 18
1 158 53
1 159 85
1 160 85
1 161 19
1 162 9
1 163 89
1 164 53
1 165 69
1 166 9
1 167 37
1 168 26
1 169 56
1 170 26
1 171 3
1 172 45
1 173 67
1 174 100
1 175 98
1 176 78
1 177 5
1 178 29
1 179 55
1 180 18
1 181 21
1 182 10
1 183 41
1 184 28
1 185 26
1 186 88
1 187 20
1 188 43
1 189 92
1 190 4
1 191 79
1 192 11
1 193 64
1 194 68
1 195 15
1 196 32
1 197 76
1 198 3
1 199 10
1 200 83
1 201 29
1 202 12
1 203 80
1 204 95
1 205 63
1 206 77
1 207 73
1 208 67
1 209 6
1 210 79
1 211 36
1 212 78
1 213 40
1 214 77
1 215 57
1 216 65
1 217 64
1 218 76
1 219 59
1 220 7
1 221 31
1 222 38
1 223 69
1 224 46
1 225 5
1 226 83
1 227 78
1 228 32
1 229 38
1 230 39
1 231 66
1 232 66
1 233 2
1 234 45
1 235 12
1 236 65
1 237 22
1 238 36
1 239 83
1 240 79
1 241 14
1 242 19
1 243 8
1 244 5
1 245 47
1 246 64
1 247 21
1 248 62
1 249 91
1 250 80
1 251 68
1 252 73
1 253 69
1 254 37
1 255 18
1 256 25
1 257 71
1 258 47
1 259 56
1 260 8
1 261 85
1 262 21
1 263 25
1 264 87
1 265 18
1 266 37
1 267 3
1 268 91
1 269 72
1 270 85
1 271 69
1 272 38
1 273 55
1 274 76
1 275 94
1 276 1
1 277 91
1 278 15
1 279 62
1 280 33
1 281 46
1 282 82
1 283 5
1 284 14
1 285 70
1 286 74
1 287 90
1 288 40
1 289 21
1 290 97
1 291 100
1 292 57
1 293 69
1 294 24
1 295 95
1 296 86
1 297 12
1 298 97
1 299 76
1 300 36
1 301 82
1 302 44
1 303 73
1 304 88
1 305 71
1 306 66
1 307 89
1 308 13
1 309 32
1 310 2
1 311 45
1 312 29
1 313 83
1 314 1
1 315 94
1 316 52
1 317 75
1 318 83
1 319 44
1 320 47
1 321 79
1 322 43
1 323 55
1 324 48
1 325 18
1 326 50
1 327 33
1 328 30
1 329 98
1 330 61
1 331 65
1 332 31
1 333 56
1 334 89
1 335 19
1 336 79
1 337 6
1 338 7
1 339 91
1 340 90
1 341 8
1 342 88
1 343 18
1 344 43
1 345 40
1 346 12
1 347 46
1 348 66
1 349 94
1 350 89
1 351 64
1 352 25
1 353 83
1 354 19
1 355 72
1 356 1
1 357 20
1 358 56
1 359 82
1 360 17
1 361 68
1 362 46
1 363 48
1 364 24
1 365 86
1 366 66
1 367 2
1 368 91
1 369 24
1 370 44
1 371 80
1 372 83
1 373 31
1 374 50
1 375 25
1 376 23
1 377 61
1 378 23
1 379 88
1 380 54
1 381 11
1 382 52
1 383 78
1 384 94
1 385 22
1 386 1
1 387 46
1 388 41
1 389 9
1 390 27
1 391 57
1 392 76
1 393 72
1 394 56
1 395 99
1 396 9
1 397 73
1 398 52
1 399 51
1 400 96
1 401 96
1 402 31
1 403 79
1 404 78
1 405 80
1 406 55
1 407 100
1 408 92
1 409 77
1 410 40
1 411 45
1 412 40
1 413 43
1 414 75
1 415 33
1 416 64
1 417 27
1 418 78
1 419 4
1 420 87
1 421 56
1 422 12
1 423 63
1 424 27
1 425 68
1 426 13
1 427 87
1 428 40
1 429 65
1 430 37
1 431 88
1 432 12
1 433 19
1 434 18
1 435 89
1 436 50
1 437 72
1 438 41
1 439 41
1 440 1
1 441 80
1 442 38
1 443 40
1 444 22
1 445 64
1 446 24
1 447 37
1 448 90
1 449 53
1 450 40
1 451 29
1 452 8
1 453 51
1 454 91
1 455 86
1 456 70
1 457 55
1 458 72
1 459 62
1 460 71
1 461 60
1 462 49
1 463 82
1 464 79
1 465 66
1 466 23
1 467 28
1 468 89
1 469 15
1 470 69
1 471 89
1 472 46
1 473 58
1 474 80
1 475 19
1 476 21
1 477 55
1 478 55
1 479 62
1 480 59
1 481 46
1 482 90
1 483 66
1 484 48
1 485 32
1 486 3
1 487 18
1 488 39
1 489 74
1 490 79
1 491 9
1 492 34
1 493 79
1 494 43
1 495 64
1 496 44
1 497 17
1 498 91
1 499 84
2 0 31
2 1 11
2 3 25
2 4 76
2 5 20
2 6 4
2 7 94
2 8 40
2 9 11
2 10 48
2 11 54
2 12 69
2 13 45
2 14 95
2 15 87
2 16 92
2 17 27
2 18 89
2 19 9
2 20 65
2 21 15
2 22 39
2 23 25
2 24 100
2 25 17
2 26 67
2 27 63
2 28 12
2 29 83
2 30 5
2 31 96
2 32 65
2 33 68
2 34 20
2 35 40
2 36 87
2 37 75
2 38 85
2 39 79
2 40 37
2 41 84
2 42 32
2 43 6
2 44 28
2 45 26
2 46 92
2 47 20
2 48 4
2 49 32
2 50 80
2 51 20
2 52 46
2 53 19
2 54 45
2 55 45
2 56 87
2 57 63
2 58 59
2 59 99
2 60 98
2 61 64
2 62 46
2 63 62
2 64 31
2 65 17
2 66 2
2 67 17
2 68 43
2 69 38
2 70 95
2 71 80
2 72 22
2 73 78
2 74 85
2 75 1
2 76 4
2 77 28
2 78 20
2 79 59
2 80 59
2 81 100
2 82 79
2 83 57
2 84 70
2 85 23
2 86 1
2 87 56
2 88 85
2 89 60
2 90 54
2 91 34
2 92 75
2 93 51
2 94 96
2 95 5
2 96 67
2 97 49
2 98 21
2 99 10
2 100 86
2 101 68
2 102 89
2 103 59
2 104 45
2 105 25
2 106 60
2 107 100
2 108 4
2 109 31
2 110 59
2 111 14
2 112 82
2 113 37
2 114 70
2 115 51
2 116 11
2 117 71
2 118 7
2 119 47
2 120 82
2 121 12
2 122 81
2 123 56
2 124 63
2 125 76
2 126 12
2 127 81
2 128 24
2 129 32
2 130 90
2 131 61
2 132 51
2 133 30
2 134 72
2 135 96
2 136 6
2 137 31
2 138 95
2 139 9
2 140 13
2 141 53
2 142 23
2 143 95
2 144 41
2 145 92
2 146 45
2 147 51
2 148 14
2 149 3
2 150 98
2 151 47
2 152 15
2 153 78
2 154 54
2 155 29
2 156 53
2 157 65
2 158 9
2 159 28
2 160 49
2 161 51
2 162 88
2 163 99
2 164 32
2 165 11
2 166 46
2 167 38
2 168 41
2 169 41
2 170 98
2 171 6
2 172 45
2 173 20
2 174 100
2 175 86
2 176 64
2 177 96
2 178 88
2 179 29
2 180 99
2 181 85
2 182 28
2 183 65
2 184 62
2 185 81
2 186 93
2 187 66
2 188 46
2 189 53
2 190 93
2 191 46
2 192 55
2 193 33
2 194 44
2 195 87
2 196 43
2 197 90
2 198 24
2 199 36
2 200 82
2 201 21
2 202 41
2 203 78
2 204 93
2 205 40
2 206 15
2 207 8
2 208 87
2 209 3
2 210 36
2 211 85
2 212 87
2 213 15
2 214 49
2 215 1
2 216 96
2 217 93
2 218 66
2 219 93
2 220 46
2 221 59
2 222 38
2 223 100
2 224 43
2 225 33
2 226 86
2 227 85
2 228 74
2 229 61
2 230 20
2 231 7
2 232 34
2 233 12
2 234 85
2 235 26
2 236 3
2 237 99
2 238 33
2 239 90
2 240 53
2 241 20
2 242 74
2 243 92
2 244 87
2 245 75
2 246 92
2 247 34
2 248 67
2 249 57
2 250 26
2 251 64
2 252 15
2 253 15
2 254 64
2 255 9
2 256 99
2 257 1
2 258 94
2 259 73
2 260 14
2 261 65
2 262 79
2 263 47
2 264 77
2 265 15
2 266 24
2 267 31
2 268 66
2 269 8
2 270 20
2 271 18
2 272 79
2 273 46
2 274 9
2 275 65
2 276 20
2 277 100
2 278 98
2 279 86
2 280 9
2 281 75
2 282 2
2 283 75
2 284 41
2 285 65
2 286 84
2 287 40
2 288 17
2 289 77
2 290 12
2 291 30
2 292 93
2 293 42
2 294 28
2 295 21
2 296 57
2 297 51
2 298 52
2 299 22
2 300 58
2 301 71
2 302 91
2 303 37
2 304 16
2 305 52
2 306 53
2 307 35
2 308 51
2 309 51
2 310 73
2 311 11
2 312 25
2 313 74
2 314 86
2 315 66
2 316 90
2 317 69
2 318 57
2 319 6
2 320 45
2 321 20
2 322 88
2 323 89
2 324 61
2 325 15
2 326 10
2 327 69
2 328 66
2 329 61
2 330 42
2 331 75
2 332 31
2 333 85
2 334 63
2 335 99
2 336 36
2 337 16
2 338 85
2 339 38
2 340 66
2 341 57
2 342 49
2 343 42
2 344 82
2 345 34
2 346 59
2 347 71
2 348 2
2 349 15
2 350 29
2 351 98
2 352 34
2 353 68
2 354 86
2 355 47
2 356 82
2 357 95
2 358 15
2 359 99
2 360 7
2 361 9
2 362 26
2 363 38
2 364 93
2 365 88
2 366 88
2 367 28
2 368 3
2 369 72
2 370 17
2 371 20
2 372 29
2 373 65
2 374 62
2 375 62
2 376 98
2 377 20
2 378 33
2 379 99
2 380 87
2 381 13
2 382 48
2 383 20
2 384 80
2 385 34
2 386 18
2 387 13
2 388 80
2 389 85
2 390 64
2 391 87
2 392 93
2 393 41
2 394 76
2 395 37
2 396 28
2 397 63
2 398 16
2 399 83
2 400 34
2 401 32
2 402 2
2 403 14
2 404 97
2 405 15
2 406 76
2 407 94
2 408 35
2 409 60
2 410 45
2 411 73
2 412 24
2 413 44
2 414 44
2 415 55
2 416 77
2 417 62
2 418 19
2 419 9
2 420 46
2 421 82
2 422 95
2 423 90
2 424 22
2 425 22
2 426 78
2 427 2
2 428 84
2 429 93
2 430 84
2 431 69
2 432 24
2 433 37
2 434 83
2 435 72
2 436 52
2 437 10
2 438 18
2 439 86
2 440 21
2 441 14
2 442 10
2 443 44
2 444 57
2 445 53
2 446 98
2 447 86
2 448 14
2 449 16
2 450 94
2 451 11
2 452 50
2 453 40
2 454 52
2 455 23
2 456 61
2 457 81
2 458 76
2 459 96
2 460 73
2 461 59
2 462 64
2 463 49
2 464 96
2 465 98
2 466 20
2 467 47
2 468 7
2 469 37
2 470 84
2 471 79
2 472 50
2 473 45
2 474 22
2 475 7
2 476 97
2 477 71
2 478 92
2 479 63
2 480 39
2 481 37
2 482 25
2 483 40
2 484 76
2 485 29
2 486 14
2 487 36
2 488 9
2 489 90
2 490 31
2 491 82
2 492 100
2 493 46
2 494 82
2 495 47
2 496 44
2 497 1
2 498 45
2 499 2
3 0 38
3 1 80
3 2 81
3 4 87
3 5 24
3 6 54
3 7 45
3 8 21
3 9 77
3 10 88
3 11 35
3 12 15
3 13 24
3 14 59
3 15 6
3 16 99
3 17 87
3 18 19
3 19 86
3 20 48
3 21 60
3 22 68
3 23 81
3 24 60
3 25 14
3 26 62
3 27 58
3 28 57
3 29 62
3 30 3
3 31 58
3 32 99
3 33 82
3 34 90
3 35 38
3 36 6
3 37 44
3 38 34
3 39 78
3 40 72
3 41 22
3 42 12
3 43 38
3 44 45
3 45 22
3 46 43
3 47 96
3 48 61
3 49 13
3 50 33
3 51 8
3 52 25
3 53 1
3 54 88
3 55 36
3 56 14
3 57 1
3 58 93
3 59 70
3 60 62
3 61 95
3 62 79
3 63 13
3 64 29
3 65 21
3 66 2
3 67 86
3 68 16
3 69 35
3 70 63
3 71 87
3 72 8
3 73 26
3 74 24
3 75 5
3 76 99
3 77 18
3 78 100
3 79 59
3 80 82
3 81 32
3 82 18
3 83 6
3 84 32
3 85 57
3 86 41
3 87 97
3 88 57
3 89 34
3 90 66
3 91 19
3 92 80
3 93 97
3 94 83
3 95 8
3 96 17
3 97 84
3 98 93
3 99 32
3 100 70
3 101 55
3 102 70
3 103 78
3 104 32
3 105 93
3 106 82
3 107 31
3 108 62
3 109 33
3 110 89
3 111 43
3 112 16
3 113 59
3 114 49
3 115 100
3 116 15
3 117 89
3 118 96
3 119 72
3 120 74
3 121 14
3 122 42
3 123 54
3 124 10
3 125 76
3 126 61
3 127 78
3 128 59
3 129 54
3 130 61
3 131 28
3 132 60
3 133 30
3 134 57
3 135 44
3 136 74
3 137 90
3 138 74
3 139 35
3 140 22
3 141 14
3 142 77
3 143 38
3 144 72
3 145 77
3 146 89
3 147 39
3 148 66
3 149 84
3 150 62
3 151 91
3 152 97
3 153 55
3 154 44
3 155 58
3 156 30
3 157 57
3 158 35
3 159 88
3 160 10
3 161 47
3 162 67
3 163 21
3 164 76
3 165 76
3 166 64
3 167 49
3 168 65
3 169 89
3 170 35
3 171 39
3 172 3
3 173 12
3 174 28
3 175 26
3 176 88
3 177 16
3 178 16
3 179 5
3 180 99
3 181 77
3 182 96
3 183 48
3 184 31
3 185 91
3 186 5
3 187 12
3 188 47
3 189 92
3 190 99
3 191 56
3 192 38
3 193 18
3 194 29
3 195 66
3 196 45
3 197 44
3 198 66
3 199 9
3 200 33
3 201 1
3 202 99
3 203 87
3 204 12
3 205 26
3 206 64
3 207 51
3 208 41
3 209 80
3 210 56
3 211 92
3 212 8
3 213 3
3 214 39
3 215 39
3 216 93
3 217 95
3 218 50
3 219 40
3 220 38
3 221 1
3 222 47
3 223 28
3 224 70
3 225 27
3 226 93
3 227 66
3 228 71
3 229 58
3 230 74
3 231 3
3 232 10
3 233 25
3 234 41
3 235 21
3 236 50
3 237 4
3 238 24
3 239 91
3 240 35
3 241 31
3 242 82
3 243 43
3 244 33
3 245 72
3 246 33
3 247 77
3 248 66
3 249 34
3 250 68
3 251 4
3 252 86
3 253 15
3 254 31
3 255 55
3 256 93
3 257 75
3 258 72
3 259 63
3 260 84
3 261 98
3 262 17
3 263 94
3 264 22
3 265 57
3 266 66
3 267 71
3 268 13
3 269 89
3 270 61
3 271 47
3 272 19
3 273 94
3 274 89
3 275 3
3 276 65
3 277 73
3 278 32
3 279 83
3 280 7
3 281 99
3 282 86
3 283 92
3 284 65
3 285 68
3 286 99
3 287 58
3 288 42
3 289 70
3 290 72
3 291 25
3 292 67
3 293 89
3 294 70
3 295 88
3 296 97
3 297 36
3 298 11
3 299 9
3 300 24
3 301 23
3 302 56
3 303 95
3 304 17
3 305 96
3 306 49
3 307 33
3 308 69
3 309 32
3 310 15
3 311 27
3 312 31
3 313 52
3 314 70
3 315 47
3 316 19
3 317 68
3 318 56
3 319 12
3 320 90
3 321 28
3 322 89
3 323 8
3 324 68
3 325 58
3 326 48
3 327 64
3 328 93
3 329 58
3 330 25
3 331 69
3 332 80
3 333 32
3 334 15
3 335 48
3 336 27
3 337 63
3 338 81
3 339 47
3 340 95
3 341 95
3 342 25
3 343 77
3 344 47
3 345 95
3 346 75
3 347 17
3 348 14
3 349 31
3 350 29
3 351 3
3 352 10
3 353 17
3 354 11
3 355 29
3 356 74
3 357 10
3 358 92
3 359 19
3 360 67
3 361 16
3 362 87
3 363 98
3 364 47
3 365 1
3 366 46
3 367 26
3 368 15
3 369 26
3 370 24
3 371 61
3 372 72
3 373 49
3 374 37
3 375 70
3 376 95
3 377 12
3 378 87
3 379 8
3 380 94
3 381 15
3 382 11
3 383 55
3 384 83
3 385 73
3 386 83
3 387 56
3 388 82
3 389 26
3 390 26
3 391 100
3 392 94
3 393 12
3 394 97
3 395 92
3 396 64
3 397 42
3 398 69
3 399 79
3 400 19
3 401 93
3 402 39
3 403 91
3 404 93
3 405 28
3 406 60
3 407 39
3 408 91
3 409 98
3 410 46
3 411 36
3 412 12
3 413 8
3 414 90
3 415 94
3 416 80
3 417 24
3 418 2
3 419 13
3 420 1
3 421 27
3 422 64
3 423 94
3 424 91
3 425 61
3 426 38
3 427 54
3 428 54
3 429 6
3 430 84
3 431 73
3 432 50
3 433 75
3 434 15
3 435 94
3 436 2
3 437 26
3 438 32
3 439 44
3 440 24
3 441 78
3 442 79
3 443 87
3 444 37
3 445 20
3 446 33
3 447 69
3 448 43
3 449 34
3 450 81
3 451 43
3 452 12
3 453 45
3 454 89
3 455 2
3 456 57
3 457 26
3 458 8
3 459 10
3 460 83
3 461 91
3 462 34
3 463 33
3 464 65
3 465 100
3 466 26
3 467 18
3 468 78
3 469 10
3 470 61
3 471 1
3 472 39
3 473 39
3 474 39
3 475 75
3 476 10
3 477 71
3 478 43
3 479 52
3 480 56
3 481 76
3 482 47
3 483 68
3 484 72
3 485 87
3 486 69
3 487 28
3 488 12
3 489 28
3 490 89
3 491 94
3 492 19
3 493 23
3 494 78
3 495 35
3 496 74
3 497 56
3 498 5
3 499 51
4 0 65
4 1 17
4 2 3
4 3 3
4 5 8
4 6 42
4 7 29
4 8 17
4 9 64
4 10 72
4 11 69
4 12 20
4 13 47
4 14 67
4 15 87
4 16 70
4 17 53
4 18 7
4 19 97
4 20 16
4 21 35
4 22 85
4 23 61
4 24 5
4 25 59
4 26 39
4 27 91
4 28 33
4 29 94
4 30 47
4 31 83
4 32 10
4 33 64
4 34 86
4 35 64
4 36 71
4 37 79
4 38 92
4 39 87
4 40 42
4 41 63
4 42 7
4 43 13
4 44 61
4 45 73
4 46 51
4 47 30
4 48 77
4 49 58
4 50 78
4 51 92
4 52 44
4 53 63
4 54 53
4 55 100
4 56 73
4 57 43
4 58 42
4 59 5
4 60 88
4 61 89
4 62 40
4 63 97
4 64 52
4 65 77
4 66 60
4 67 22
4 68 7
4 69 51
4 70 60
4 71 48
4 72 66
4 73 67
4 74 61
4 75 26
4 76 91
4 77 63
4 78 8
4 79 20
4 80 20
4 81 85
4 82 11
4 83 15
4 84 99
4 85 15
4 86 66
4 87 72
4 88 9
4 89 60
4 90 28
4 91 96
4 92 48
4 93 67
4 94 44
4 95 51
4 96 95
4 97 3
4 98 24
4 99 1
4 100 6
4 101 83
4 102 49
4 103 23
4 104 1
4 105 61
4 106 48
4 107 92
4 108 23
4 109 7
4 110 11
4 111 95
4 112 92
4 113 73
4 114 61
4 115 90
4 116 40
4 117 79
4 118 61
4 119 48
4 120 38
4 121 89
4 122 44
4 123 85
4 124 7
4 125 87
4 126 87
4 127 2
4 128 42
4 129 10
4 130 2
4 131 99
4 132 92
4 133 2
4 134 21
4 135 93
4 136 14
4 137 20
4 138 36
4 139 89
4 140 27
4 141 98
4 142 35
4 143 70
4 144 22
4 145 47
4 146 59
4 147 61
4 148 25
4 149 72
4 150 9
4 151 14
4 152 12
4 153 4
4 154 98
4 155 70
4 156 42
4 157 36
4 158 71
4 159 83
4 160 45
4 161 25
4 162 33
4 163 37
4 164 26
4 165 53
4 166 81
4 167 92
4 168 25
4 169 68
4 170 80
4 171 3
4 172 17
4 173 14
4 174 72
4 175 38
4 176 12
4 177 82
4 178 99
4 179 37
4 180 5
4 181 7
4 182 50
4 183 16
4 184 62
4 185 100
4 186 86
4 187 3
4 188 35
4 189 8
4 190 86
4 191 80
4 192 32
4 193 70
4 194 68
4 195 10
4 196 23
4 197 100
4 198 1
4 199 99
4 200 67
4 201 80
4 202 1
4 203 83
4 204 45
4 205 72
4 206 20
4 207 56
4 208 53
4 209 70
4 210 44
4 211 58
4 212 28
4 213 94
4 214 25
4 215 89
4 216 45
4 217 62
4 218 92
4 219 79
4 220 22
4 221 29
4 222 10
4 223 53
4 224 98
4 225 29
4 226 62
4 227 72
4 228 28
4 229 14
4 230 70
4 231 46
4 232 45
4 233 70
4 234 28
4 235 89
4 236 41
4 237 100
4 238 97
4 239 46
4 240 21
4 241 40
4 242 55
4 243 49
4 244 85
4 245 31
4 246 89
4 247 81
4 248 45
4 249 80
4 250 12
4 251 66
4 252 60
4 253 21
4 254 18
4 255 10
4 256 2
4 257 32
4 258 81
4 259 29
4 260 45
4 261 3
4 262 75
4 263 42
4 264 72
4 265 54
4 266 30
4 267 65
4 268 5
4 269 78
4 270 62
4 271 26
4 272 70
4 273 68
4 274 74
4 275 6
4 276 98
4 277 14
4 278 87
4 279 42
4 280 94
4 281 98
4 282 59
4 283 5
4 284 70
4 285 77
4 286 14
4 287 71
4 288 60
4 289 95
4 290 52
4 291 56
4 292 49
4 293 78
4 294 97
4 295 20
4 296 31
4 297 79
4 298 36
4 299 36
4 300 8
4 301 97
4 302 13
4 303 77
4 304 64
4 305 38
4 306 35
4 307 14
4 308 51
4 309 21
4 310 55
4 311 96
4 312 70
4 313 14
4 314 1
4 315 91
4 316 42
4 317 14
4 318 14
4 319 53
4 320 60
4 321 65
4 322 60
4 323 8
4 324 42
4 325 57
4 326 80
4 327 24
4 328 87
4 329 15
4 330 11
4 331 94
4 332 12
4 333 23
4 334 71
4 335 27
