100 9900
10 69 56
10 70 5
10 71 16
10 72 15
10 73 11
10 74 50
10 75 90
10 76 54
10 77 100
10 78 10
10 79 81
10 80 30
10 81 66
10 82 81
10 83 92
10 84 10
10 85 91
10 86 8
10 87 93
10 88 30
10 89 86
10 90 14
10 91 28
10 92 9
10 93 86
10 94 73
10 95 72
10 96 63
10 97 85
10 98 80
10 99 31
11 0 40
11 1 36
11 2 46
11 3 6
11 4 47
11 5 47
11 6 47
11 7 100
11 8 46
11 9 8
11 10 33
11 12 75
11 13 73
11 14 13
11 15 66
11 16 34
11 17 55
11 18 25
11 19 26
11 20 36
11 21 62
11 22 39
11 23 63
11 24 71
11 25 77
11 26 88
11 27 94
11 28 39
11 29 72
11 30 73
11 31 21
11 32 64
11 33 9
11 34 67
11 35 69
11 36 7
11 37 13
11 38 68
11 39 58
11 40 59
11 41 75
11 42 90
11 43 85
11 44 100
11 45 54
11 46 3
11 47 33
11 48 60
11 49 27
11 50 59
11 51 95
11 52 89
11 53 49
11 54 10
11 55 11
11 56 77
11 57 97
11 58 4
11 59 15
11 60 68
11 61 29
11 62 88
11 63 31
11 64 37
11 65 54
11 66 52
11 67 43
11 68 18
11 69 19
11 70 52
11 71 28
11 72 45
11 73 42
11 74 13
11 75 44
11 76 47
11 77 15
11 78 77
11 79 7
11 80 93
11 81 87
11 82 53
11 83 81
11 84 35
11 85 62
11 86 43
11 87 12
11 88 58
11 89 99
11 90 78
11 91 78
11 92 27
11 93 17
11 94 60
11 95 63
11 96 70
11 97 11
11 98 57
11 99 40
12 0 29
12 1 8
12 2 67
12 3 26
12 4 1
12 5 31
12 6 69
12 7 48
12 8 45
12 9 45
12 10 6
12 11 38
12 13 83
12 14 58
12 15 70
12 16 18
12 17 20
12 18 65
12 19 81
12 20 29
12 21 63
12 22 10
12 23 58
12 24 89
12 25 27
12 26 18
12 27 3
12 28 48
12 29 28
12 30 59
12 31 87
12 32 9
12 33 18
12 34 6
12 35 34
12 36 19
12 37 36
12 38 54
12 39 18
12 40 33
12 41 51
12 42 23
12 43 70
12 44 33
12 45 32
12 46 91
12 47 2
12 48 3
12 49 55
12 50 82
12 51 32
12 52 17
12 53 44
12 54 89
12 55 57
12 56 22
12 57 6
12 58 59
12 59 69
12 60 86
12 61 17
12 62 8
12 63 94
12 64 87
12 65 65
12 66 79
12 67 57
12 68 100
12 69 32
12 70 74
12 71 32
12 72 82
12 73 48
12 74 53
12 75 15
12 76 79
12 77 44
12 78 68
12 79 82
12 80 50
12 81 2
12 82 65
12 83 19
12 84 45
12 85 5
12 86 75
12 87 66
12 88 63
12 89 34
12 90 86
12 91 48
12 92 2
12 93 45
12 94 93
12 95 40
12 96 9
12 97 71
12 98 96
12 99 61
13 0 54
13 1 21
13 2 92
13 3 36
13 4 68
13 5 45
13 6 2
13 7 99
13 8 40
13 9 69
13 10 32
13 11 41
13 12 70
13 14 48
13 15 11
13 16 66
13 17 52
13 18 86
13 19 83
13 20 14
13 21 71
13 22 21
13 23 13
13 24 24
13 25 65
13 26 5
13 27 64
13 28 26
13 29 75
13 30 11
13 31 86
13 32 29
13 33 32
13 34 77
13 35 16
13 36 51
13 37 73
13 38 17
13 39 1
13 40 64
13 41 37
13 42 84
13 43 57
13 44 59
13 45 31
13 46 67
13 47 24
13 48 35
13 49 52
13 50 59
13 51 48
13 52 74
13 53 79
13 54 61
13 55 50
13 56 43
13 57 17
13 58 13
13 59 68
13 60 92
13 61 23
13 62 53
13 63 72
13 64 6
13 65 82
13 66 87
13 67 57
13 68 6
13 69 55
13 70 9
13 71 70
13 72 43
13 73 93
13 74 26
13 75 1
13 76 23
13 77 44
13 78 77
13 79 57
13 80 96
13 81 87
13 82 57
13 83 21
13 84 65
13 85 69
13 86 70
13 87 59
13 88 85
13 89 34
13 90 27
13 91 28
13 92 9
13 93 31
13 94 99
13 95 14
13 96 64
13 97 37
13 98 22
13 99 70
14 0 91
14 1 31
14 2 91
14 3 86
14 4 75
14 5 68
14 6 38
14 7 97
14 8 11
14 9 66
14 10 6
14 11 58
14 12 52
14 13 14
14 15 79
14 16 16
14 17 34
14 18 100
14 19 75
14 20 18
14 21 86
14 22 53
14 23 98
14 24 94
14 25 35
14 26 96
14 27 59
14 28 99
14 29 33
14 30 33
14 31 20
14 32 75
14 33 15
14 34 10
14 35 12
14 36 89
14 37 29
14 38 50
14 39 37
14 40 39
14 41 15
14 42 42
14 43 49
14 44 67
14 45 7
14 46 79
14 47 82
14 48 40
14 49 78
14 50 8
14 51 10
14 52 63
14 53 60
14 54 7
14 55 8
14 56 95
14 57 2
14 58 19
14 59 45
14 60 86
14 61 51
14 62 64
14 63 13
14 64 65
14 65 25
14 66 76
14 67 53
14 68 5
14 69 25
14 70 89
14 71 43
14 72 92
14 73 83
14 74 43
14 75 58
14 76 41
14 77 21
14 78 91
14 79 81
14 80 51
14 81 51
14 82 90
14 83 13
14 84 10
14 85 96
14 86 73
14 87 56
14 88 49
14 89 91
14 90 52
14 91 87
14 92 93
14 93 67
14 94 51
14 95 57
14 96 43
14 97 26
14 98 61
14 99 47
15 0 3
15 1 1
15 2 42
15 3 94
15 4 35
15 5 84
15 6 3
15 7 76
15 8 5
15 9 45
15 10 8
15 11 55
15 12 95
15 13 97
15 14 19
15 16 57
15 17 44
15 18 91
15 19 12
15 20 44
15 21 33
15 22 16
15 23 82
15 24 25
15 25 82
15 26 32
15 27 33
15 28 25
15 29 10
15 30 45
15 31 71
15 32 12
15 33 46
15 34 12
15 35 57
15 36 32
15 37 96
15 38 59
15 39 7
15 40 52
15 41 3
15 42 14
15 43 6
15 44 98
15 45 62
15 46 24
15 47 54
15 48 57
15 49 67
15 50 17
15 51 1
15 52 51
15 53 32
15 54 82
15 55 28
15 56 66
15 57 66
15 58 60
15 59 42
15 60 27
15 61 5
15 62 12
15 63 90
15 64 2
15 65 76
15 66 46
15 67 33
15 68 23
15 69 56
15 70 92
15 71 74
15 72 58
15 73 5
15 74 31
15 75 7
15 76 19
15 77 6
15 78 12
15 79 75
15 80 72
15 81 81
15 82 75
15 83 75
15 84 64
15 85 9
15 86 2
15 87 29
15 88 26
15 89 13
15 90 70
15 91 4
15 92 69
15 93 34
15 94 93
15 95 70
15 96 61
15 97 38
15 98 55
15 99 35
16 0 93
16 1 46
16 2 60
16 3 2
16 4 2
16 5 90
16 6 9
16 7 72
16 8 95
16 9 72
16 10 47
16 11 19
16 12 52
16 13 73
16 14 93
16 15 16
16 17 33
16 18 46
16 19 96
16 20 10
16 21 58
16 22 66
16 23 13
16 24 79
16 25 51
16 26 5
16 27 100
16 28 63
16 29 94
16 30 54
16 31 97
16 32 38
16 33 51
16 34 56
16 35 40
16 36 5
16 37 45
16 38 100
16 39 76
16 40 91
16 41 23
16 42 22
16 43 9
16 44 75
16 45 47
16 46 53
16 47 42
16 48 79
16 49 50
16 50 37
16 51 89
16 52 60
16 53 54
16 54 1
16 55 38
16 56 4
16 57 58
16 58 37
16 59 66
16 60 51
16 61 43
16 62 62
16 63 89
16 64 93
16 65 69
16 66 80
16 67 49
16 68 13
16 69 31
16 70 25
16 71 4
16 72 53
16 73 98
16 74 64
16 75 79
16 76 96
16 77 69
16 78 20
16 79 75
16 80 70
16 81 57
16 82 15
16 83 29
16 84 10
16 85 15
16 86 66
16 87 66
16 88 24
16 89 3
16 90 83
16 91 75
16 92 45
16 93 45
16 94 15
16 95 89
16 96 13
16 97 46
16 98 38
16 99 78
17 0 76
17 1 14
17 2 33
17 3 80
17 4 63
17 5 48
17 6 59
17 7 59
17 8 16
17 9 78
17 10 85
17 11 86
17 12 86
17 13 99
17 14 66
17 15 96
17 16 65
17 18 32
17 19 13
17 20 89
17 21 86
17 22 95
17 23 63
17 24 82
17 25 91
17 26 29
17 27 22
17 28 56
17 29 26
17 30 11
17 31 33
17 32 53
17 33 76
17 34 65
17 35 32
17 36 39
17 37 64
17 38 90
17 39 49
17 40 80
17 41 20
17 42 33
17 43 17
17 44 5
17 45 31
17 46 82
17 47 52
17 48 95
17 49 65
17 50 64
17 51 83
17 52 2
17 53 59
17 54 97
17 55 35
17 56 49
17 57 77
17 58 57
17 59 4
17 60 2
17 61 19
17 62 88
17 63 54
17 64 95
17 65 4
17 66 38
17 67 85
17 68 68
17 69 79
17 70 33
17 71 99
17 72 98
17 73 65
17 74 67
17 75 55
17 76 47
17 77 100
17 78 6
17 79 93
17 80 65
17 81 22
17 82 28
17 83 18
17 84 32
17 85 76
17 86 53
17 87 80
17 88 53
17 89 61
17 90 36
17 91 6
17 92 79
17 93 75
17 94 12
17 95 73
17 96 79
17 97 49
17 98 57
17 99 46
18 0 27
18 1 89
18 2 96
18 3 77
18 4 5
18 5 62
18 6 31
18 7 3
18 8 61
18 9 88
18 10 48
18 11 77
18 12 9
18 13 75
18 14 95
18 15 40
18 16 50
18 17 99
18 19 72
18 20 54
18 21 59
18 22 59
18 23 12
18 24 37
18 25 33
18 26 23
18 27 62
18 28 11
18 29 71
18 30 18
18 31 8
18 32 97
18 33 59
18 34 55
18 35 25
18 36 15
18 37 16
18 38 55
18 39 18
18 40 29
18 41 43
18 42 65
18 43 57
18 44 3
18 45 91
18 46 51
18 47 95
18 48 92
18 49 1
18 50 18
18 51 98
18 52 11
18 53 76
18 54 9
18 55 48
18 56 8
18 57 31
18 58 61
18 59 71
18 60 53
18 61 78
18 62 30
18 63 1
18 64 88
18 65 85
18 66 26
18 67 3
18 68 52
18 69 32
18 70 72
18 71 80
18 72 74
18 73 88
18 74 37
18 75 29
18 76 30
18 77 39
18 78 23
18 79 21
18 80 92
18 81 40
18 82 18
18 83 2
18 84 67
18 85 78
18 86 1
18 87 26
18 88 60
18 89 61
18 90 96
18 91 12
18 92 91
18 93 78
18 94 65
18 95 78
18 96 62
18 97 90
18 98 32
18 99 65
19 0 21
19 1 55
19 2 97
19 3 47
19 4 42
19 5 85
19 6 27
19 7 71
19 8 75
19 9 1
19 10 44
19 11 66
19 12 40
19 13 13
19 14 68
19 15 58
19 16 91
19 17 68
19 18 83
19 20 2
19 21 81
19 22 31
19 23 14
19 24 71
19 25 8
19 26 30
19 27 100
19 28 21
19 29 19
19 30 32
19 31 85
19 32 91
19 33 86
19 34 33
19 35 89
19 36 80
19 37 17
19 38 15
19 39 2
19 40 92
19 41 15
19 42 97
19 43 57
19 44 6
19 45 10
19 46 76
19 47 63
19 48 52
19 49 96
19 50 98
19 51 53
19 52 76
19 53 28
19 54 18
19 55 98
19 56 87
19 57 99
19 58 97
19 59 7
19 60 69
19 61 28
19 62 43
19 63 60
19 64 66
19 65 76
19 66 100
19 67 97
19 68 44
19 69 15
19 70 98
19 71 87
19 72 81
19 73 95
19 74 96
19 75 87
19 76 56
19 77 71
19 78 1
19 79 7
19 80 18
19 81 98
19 82 11
19 83 93
19 84 77
19 85 81
19 86 90
19 87 63
19 88 79
19 89 39
19 90 21
19 91 48
19 92 66
19 93 64
19 94 59
19 95 83
19 96 91
19 97 58
19 98 79
19 99 34
20 0 24
20 1 29
20 2 73
20 3 5
20 4 23
20 5 68
20 6 91
20 7 30
20 8 38
20 9 91
20 10 36
20 11 56
20 12 41
20 13 98
20 14 100
20 15 17
20 16 30
20 17 42
20 18 32
20 19 9
20 21 80
20 22 52
20 23 8
20 24 97
20 25 15
20 26 66
20 27 80
20 28 57
20 29 75
20 30 10
20 31 43
20 32 99
20 33 38
20 34 15
20 35 3
20 36 12
20 37 82
20 38 45
20 39 41
20 40 71
20 41 87
20 42 28
20 43 26
20 44 27
20 45 78
20 46 78
20 47 96
20 48 7
20 49 19
20 50 27
20 51 15
20 52 98
20 53 78
20 54 74
20 55 94
20 56 45
20 57 91
20 58 25
20 59 1
20 60 66
20 61 87
20 62 95
20 63 64
20 64 24
20 65 9
20 66 18
20 67 88
20 68 90
20 69 62
20 70 28
20 71 61
20 72 48
20 73 8
20 74 38
20 75 27
20 76 85
20 77 15
20 78 22
20 79 91
20 80 85
20 81 100
20 82 58
20 83 82
20 84 77
20 85 31
20 86 28
20 87 73
20 88 74
20 89 4
20 90 26
20 91 39
20 92 90
20 93 20
20 94 54
20 95 14
20 96 29
20 97 23
20 98 53
20 99 18
21 0 84
21 1 32
21 2 30
21 3 83
21 4 39
21 5 20
21 6 9
21 7 75
21 8 34
21 9 82
21 10 66
21 11 19
21 12 81
21 13 75
21 14 52
21 15 10
21 16 57
21 17 31
21 18 82
21 19 30
21 20 35
21 22 7
21 23 68
21 24 24
21 25 27
21 26 73
21 27 89
21 28 7
21 29 95
21 30 41
21 31 76
21 32 30
21 33 73
21 34 6
21 35 13
21 36 63
21 37 25
21 38 73
21 39 38
21 40 10
21 41 55
21 42 55
21 43 80
21 44 87
21 45 29
21 46 84
21 47 96
21 48 37
21 49 14
21 50 30
21 51 67
21 52 100
21 53 88
21 54 86
21 55 24
21 56 66
21 57 11
21 58 64
21 59 72
21 60 5
21 61 57
21 62 48
21 63 35
21 64 29
21 65 5
21 66 99
21 67 43
21 68 29
21 69 71
21 70 32
21 71 90
21 72 77
21 73 86
21 74 70
21 75 64
21 76 66
21 77 53
21 78 11
21 79 3
21 80 18
21 81 92
21 82 21
21 83 18
21 84 80
21 85 6
21 86 93
21 87 45
21 88 16
21 89 56
21 90 17
21 91 73
21 92 12
21 93 16
21 94 59
21 95 92
21 96 20
21 97 57
21 98 35
21 99 48
22 0 79
22 1 18
22 2 89
22 3 56
22 4 4
22 5 58
22 6 71
22 7 21
22 8 62
22 9 81
22 10 23
22 11 32
22 12 25
22 13 95
22 14 49
22 15 4
22 16 1
22 17 41
22 18 48
22 19 68
22 20 48
22 21 16
22 23 40
22 24 60
22 25 31
22 26 98
22 27 3
22 28 50
22 29 6
22 30 37
22 31 49
22 32 85
22 33 7
22 34 38
22 35 40
22 36 10
22 37 47
22 38 62
22 39 82
22 40 61
22 41 94
22 42 57
22 43 92
22 44 18
22 45 51
22 46 92
22 47 21
22 48 51
22 49 32
22 50 21
22 51 19
22 52 31
22 53 88
22 54 10
22 55 90
22 56 19
22 57 8
22 58 93
22 59 20
22 60 13
22 61 81
22 62 69
22 63 97
22 64 87
22 65 58
22 66 88
22 67 48
22 68 4
22 69 1
22 70 30
22 71 64
22 72 95
22 73 86
22 74 55
22 75 12
22 76 36
22 77 46
22 78 85
22 79 39
22 80 29
22 81 57
22 82 9
22 83 12
22 84 44
22 85 18
22 86 53
22 87 62
22 88 77
22 89 45
22 90 34
22 91 42
22 92 78
22 93 2
22 94 90
22 95 16
22 96 59
22 97 30
22 98 16
22 99 14
23 0 30
23 1 97
23 2 78
23 3 76
23 4 82
23 5 84
23 6 40
23 7 69
23 8 82
23 9 24
23 10 59
23 11 62
23 12 80
23 13 67
23 14 73
23 15 75
23 16 37
23 17 26
23 18 37
23 19 13
23 20 22
23 21 22
23 22 54
23 24 51
23 25 23
23 26 96
23 27 19
23 28 33
23 29 25
23 30 34
23 31 46
23 32 54
23 33 30
23 34 75
23 35 30
23 36 63
23 37 11
23 38 69
23 39 83
23 40 44
23 41 44
23 42 42
23 43 5
23 44 75
23 45 60
23 46 30
23 47 49
23 48 96
23 49 7
23 50 37
23 51 61
23 52 80
23 53 58
23 54 66
